family,regime,method,seeds,n_total,accuracy,accuracy_se,nonabstain_accuracy,nonabstain_accuracy_se,balanced_accuracy,balanced_accuracy_se,unsafe_false_positive_rate,unsafe_false_positive_rate_se,avoidable_false_negative_rate,avoidable_false_negative_rate_se,abstention_rate,abstention_rate_se,precision,precision_se,recall,recall_se,f1,f1_se,mean_test_cost,mean_test_cost_se,mean_tests_used,mean_tests_used_se,mean_total_cost,mean_total_cost_se,stale_unsafe_rate,stale_unsafe_rate_se,dominated_rate,dominated_rate_se
A_main,adversarial_counterfeit,cached_eatl,12,24000,0.9571666666666666,0.0017302274037498302,0.9571666666666666,0.0017302274037498302,0.9593538450427556,0.0023616735745197424,0.03795833333333333,0.0016622574251525383,0.004875,0.0005777601735857346,0.0,0.0,0.7674964777107166,0.00766500521509339,0.9623473573428648,0.0044974891809743634,0.8536737001433443,0.005218264769527246,0.08818749999999974,0.0005079028853128278,0.8645833333333334,0.004979440052086508,0.2809041666666696,0.008519214064114574,0.0,0.0,0.6689166666666666,0.004380065609950925
A_main,adversarial_counterfeit,calibrated_text_prior,12,24000,0.8003750000000001,0.0020671721644739123,0.8003750000000001,0.0020671721644739123,0.8780726751118746,0.0009628516937827852,0.197375,0.002224284869754362,0.0022500000000000003,0.0002786602145113564,0.0,0.0,0.3926923076923077,0.006843953445398039,0.9829225125707869,0.001968826826519007,0.5607459880926611,0.006887067288943418,0.0,0.0,0.0,0.0,0.9882249999999999,0.011020814501330077,0.0,0.0,0.0,0.0
A_main,adversarial_counterfeit,conservative_prior,12,24000,0.7385833333333334,0.0015421272858154617,0.8638401559454191,0.0018036576442286114,0.9112872074075833,0.0015637254852971913,0.11416666666666667,0.0016959547830831534,0.0022500000000000003,0.0002786602145113564,0.145,0.0,0.36574074074074076,0.00942197101712863,0.9676084831493417,0.0035735098655917783,0.5299291324762466,0.009801179263489394,0.0,0.0,0.0,0.0,0.5939333333333329,0.00837897651713804,0.0,0.0,0.0,0.0
A_main,adversarial_counterfeit,eager_eatl,12,24000,0.9579166666666666,0.0010495910699607814,0.9579166666666666,0.0010495910699607814,0.9578206855219913,0.0014663389498064607,0.03654166666666667,0.0010579037543819163,0.005541666666666666,0.0004328304191218216,0.0,0.0,0.7729241631092695,0.005238639121929317,0.9576482230481357,0.0030084221628134218,0.8552419064513049,0.0027057072470443523,0.10199999999999987,0.0,1.0,0.0,0.2880333333333375,0.005237544146532021,0.0,0.0,0.775125,0.0016097771820216581
A_main,adversarial_counterfeit,oracle_hidden_state,12,24000,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_main,adversarial_counterfeit,passive_vision_proxy,12,24000,0.7598333333333334,0.001619405677239264,0.7598333333333334,0.001619405677239264,0.8619963159628754,0.0007953756095769591,0.24016666666666667,0.0016194056772392605,0.0,0.0,0.0,0.0,0.3507978001195712,0.005224597693528092,1.0,0.0,0.5191470701727685,0.00579267589573089,0.0,0.0,0.0,0.0,1.2008333333333334,0.008097028386196293,0.0,0.0,0.0,0.0
A_main,adversarial_counterfeit,random_test_control,12,24000,0.5046666666666666,0.003698040704279101,0.5046666666666666,0.003698040704279101,0.5043989824753914,0.0041719103547760705,0.43095833333333333,0.0038130846960158027,0.064375,0.0012808688457449505,0.0,0.0,0.13202776147343215,0.0034341998936887616,0.5040562853394567,0.0062807849867456845,0.20908874093914886,0.0047013905677145565,0.06630000000000039,0.0,1.0,0.0,2.2597166666666832,0.018882976273068692,0.0,0.0,0.504625,0.00368202276835256
A_main,adversarial_counterfeit,risk_aware_eatl,12,24000,0.9699583333333334,0.0012177014072307394,0.9699583333333334,0.0012177014072307394,0.9654315238047725,0.0016842383624543803,0.024791666666666667,0.001152169122511399,0.00525,0.00039167472590032016,0.0,0.0,0.8343114234675316,0.00638705589480884,0.9593672616913067,0.003188930256119323,0.8923310125400833,0.004096740659471346,0.07784791666666654,6.21686925902739e-05,0.7687083333333333,0.0006439059706120926,0.20495625000000128,0.005769225931646226,0.0,0.0,0.5540416666666667,0.00211547180543631
A_main,adversarial_counterfeit,text_prior,12,24000,0.8003750000000001,0.0020671721644739123,0.8003750000000001,0.0020671721644739123,0.8780726751118746,0.0009628516937827852,0.197375,0.002224284869754362,0.0022500000000000003,0.0002786602145113564,0.0,0.0,0.3926923076923077,0.006843953445398039,0.9829225125707869,0.001968826826519007,0.5607459880926611,0.006887067288943418,0.0,0.0,0.0,0.0,0.9882249999999999,0.011020814501330077,0.0,0.0,0.0,0.0
A_main,adversarial_counterfeit,uncertainty_vision_proxy,12,24000,0.7598333333333334,0.001619405677239264,0.8766906133706398,0.0016770505144125256,0.9274943598155024,0.0008223369450701904,0.106875,0.001470833869859976,0.0,0.0,0.13329166666666667,0.000981762355782867,0.5482419165797564,0.007522313593941227,1.0,0.0,0.7078724914692607,0.00635751808419016,0.0,0.0,0.0,0.0,0.554368749999999,0.007329866470243022,0.0,0.0,0.0,0.0
A_main,degraded_worn,cached_eatl,12,24000,0.95975,0.0008561276455380621,0.95975,0.0008561276455380621,0.9606421542985987,0.0011480489403854165,0.03366666666666667,0.0009052317076000181,0.006583333333333333,0.0003980698380430197,0.0,0.0,0.832271722538352,0.004367291056199325,0.9620198738682961,0.0023895409060649448,0.8923670326688579,0.00263999828636905,0.10199999999999987,0.0,1.0,0.0,0.2742833333333367,0.004450652545505066,0.0,0.0,0.8203333333333334,0.002332521503792959
A_main,degraded_worn,calibrated_text_prior,12,24000,0.8486666666666667,0.001638011235639368,0.8486666666666667,0.001638011235639368,0.9084484985015321,0.0008108217743952282,0.15133333333333332,0.0016380112356393693,0.0,0.0,0.0,0.0,0.5343589743589744,0.005040034571198055,1.0,0.0,0.6963696832288866,0.004272801463209615,0.0,0.0,0.0,0.0,0.7566666666666667,0.008190056178196846,0.0,0.0,0.0,0.0
A_main,degraded_worn,conservative_prior,12,24000,0.752375,0.001087332362558319,0.8799707602339182,0.0012717337573781616,0.9340231154441164,0.000604082866105726,0.102625,0.0010873323625583235,0.0,0.0,0.145,0.0,0.4298611111111111,0.006040735347546245,1.0,0.0,0.6009840942549908,0.005996830718431822,0.0,0.0,0.0,0.0,0.5348749999999983,0.005436661812791782,0.0,0.0,0.0,0.0
A_main,degraded_worn,eager_eatl,12,24000,0.9574583333333333,0.001082677540436512,0.9574583333333333,0.001082677540436512,0.9572243350357144,0.0015600361782143939,0.035041666666666665,0.0008582450675416643,0.0075,0.00046871843328054607,0.0,0.0,0.8258867552312203,0.0037611567748145063,0.9568582335818943,0.002662546432101623,0.8865110432372566,0.002745547612506624,0.10199999999999987,0.0,1.0,0.0,0.2817083333333371,0.004375092351117895,0.0,0.0,0.818875,0.001922873678070966
A_main,degraded_worn,oracle_hidden_state,12,24000,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_main,degraded_worn,passive_vision_proxy,12,24000,0.7582083333333334,0.0018529852381843944,0.7582083333333334,0.0018529852381843944,0.8537099710423098,0.000893923872799474,0.24179166666666665,0.0018529852381843994,0.0,0.0,0.0,0.0,0.4180304844560734,0.003966437109441094,1.0,0.0,0.5894715659625578,0.003949588795570591,0.0,0.0,0.0,0.0,1.2089583333333334,0.00926492619092199,0.0,0.0,0.0,0.0
A_main,degraded_worn,random_test_control,12,24000,0.497375,0.0036296991485646472,0.497375,0.0036296991485646472,0.49703633003051473,0.004266602813963409,0.4151666666666667,0.0033734330444000933,0.08745833333333333,0.0014929865499674934,0.0,0.0,0.17201656831028025,0.002918427228919466,0.4964811893146707,0.006739537814852438,0.25542639517685534,0.0038793747497078064,0.06630000000000039,0.0,1.0,0.0,2.19460833333335,0.016852319588265715,0.0,0.0,0.49795833333333334,0.003133674828263607
A_main,degraded_worn,risk_aware_eatl,12,24000,0.9712500000000001,0.0009971550440218367,0.9712500000000001,0.0009971550440218367,0.9659731176793347,0.0019137245911349948,0.021458333333333333,0.0006044604823704151,0.007291666666666667,0.0005885856614020434,0.0,0.0,0.885613537425298,0.00351315285594929,0.9579093392893063,0.003471054185915522,0.9203098833171867,0.003068968993599208,0.07145583333333318,0.00013595040502427128,0.7068333333333333,0.0011907683624153335,0.18312250000000094,0.003193716635359173,0.0,0.0,0.53925,0.0019938351957668886
A_main,degraded_worn,text_prior,12,24000,0.8486666666666667,0.001638011235639368,0.8486666666666667,0.001638011235639368,0.9084484985015321,0.0008108217743952282,0.15133333333333332,0.0016380112356393693,0.0,0.0,0.0,0.0,0.5343589743589744,0.005040034571198055,1.0,0.0,0.6963696832288866,0.004272801463209615,0.0,0.0,0.0,0.0,0.7566666666666667,0.008190056178196846,0.0,0.0,0.0,0.0
A_main,degraded_worn,uncertainty_vision_proxy,12,24000,0.7582083333333334,0.0018529852381843944,0.8919156922563249,0.001080272251531623,0.9320924744426285,0.000581248938081228,0.091875,0.0008814695890180431,0.0,0.0,0.14991666666666667,0.0015098581778338394,0.6539020282654681,0.0038621544698728303,1.0,0.0,0.790665872699925,0.002828554271135586,0.0,0.0,0.0,0.0,0.48186249999999764,0.00444507356263905,0.0,0.0,0.0,0.0
A_main,embodiment_shift,cached_eatl,12,24000,0.95475,0.0013616778865306867,0.95475,0.0013616778865306867,0.9547203974128667,0.0014130754229639835,0.03195833333333333,0.0010596925178197835,0.013291666666666667,0.0006229765224105541,0.0,0.0,0.8975146598997215,0.0030232682847722045,0.9546453333504485,0.00201760890530497,0.9251679617669866,0.0020605766299377683,0.10188166666666654,8.349227267214417e-05,0.9988333333333334,0.0008241922890278279,0.26964833333333643,0.0053906921511703695,0.0,0.0,0.9195,0.0015411035007422418
A_main,embodiment_shift,calibrated_text_prior,12,24000,0.96275,0.0016300910924537235,0.96275,0.0016300910924537235,0.9711552760856115,0.0011106614716171958,0.034708333333333334,0.0016690796925857136,0.002541666666666667,0.0001789948083441009,0.0,0.0,0.8932051282051282,0.0051356298233406535,0.9913313119534949,0.0005971876989191144,0.9396244956402785,0.0027929465692644226,0.0,0.0,0.0,0.0,0.17506666666666668,0.008317163099290653,0.0,0.0,0.0,0.0
