family,seed,regime,visibility,n,accuracy,nonabstain_accuracy,balanced_accuracy,unsafe_false_positive_rate,avoidable_false_negative_rate,abstention_rate,precision,recall,f1,mean_test_cost,mean_tests_used,mean_total_cost,stale_unsafe_rate,dominated_rate
F_visibility,28509,mixed,label_only,2400,0.8158333333333333,0.8158333333333333,0.7989218862745653,0.12041666666666667,0.06375,0.0,0.6294871794871795,0.7624223602484472,0.6896067415730337,0.0,0.0,0.6403333333333326,0.0,0.0
F_visibility,28510,mixed,label_only,2400,0.8325,0.8325,0.8204044528085228,0.1125,0.055,0.0,0.6538461538461539,0.794392523364486,0.7172995780590717,0.0,0.0,0.5955000000000001,0.0,0.0
F_visibility,28511,mixed,label_only,2400,0.8341666666666666,0.8341666666666666,0.8172544012171268,0.10208333333333333,0.06375,0.0,0.6858974358974359,0.7776162790697675,0.7288828337874659,0.0,0.0,0.5486666666666664,0.0,0.0
F_visibility,28512,mixed,label_only,2400,0.8216666666666667,0.8216666666666667,0.8061202876397513,0.11708333333333333,0.06125,0.0,0.6397435897435897,0.7724458204334366,0.699859747545582,0.0,0.0,0.6221666666666659,0.0,0.0
F_visibility,28501,adversarial_counterfeit,label_only,2400,0.79625,0.79625,0.8749344891570703,0.20125,0.0025,0.0,0.38076923076923075,0.9801980198019802,0.5484764542936288,0.0,0.0,1.00775,0.0,0.0
F_visibility,28502,adversarial_counterfeit,label_only,2400,0.8045833333333333,0.8045833333333333,0.8820052753755052,0.19375,0.0016666666666666668,0.0,0.40384615384615385,0.987460815047022,0.5732484076433121,0.0,0.0,0.9697499999999999,0.0,0.0
F_visibility,28503,adversarial_counterfeit,label_only,2400,0.80625,0.80625,0.877475581852085,0.19041666666666668,0.0033333333333333335,0.0,0.41410256410256413,0.9758308157099698,0.5814581458145814,0.0,0.0,0.9540833333333332,0.0,0.0
F_visibility,28504,adversarial_counterfeit,label_only,2400,0.8083333333333333,0.8083333333333333,0.8852251953783625,0.19041666666666668,0.00125,0.0,0.41410256410256413,0.99079754601227,0.5840867992766727,0.0,0.0,0.9528333333333334,0.0,0.0
F_visibility,28505,adversarial_counterfeit,label_only,2400,0.8066666666666666,0.8066666666666666,0.8803324230153499,0.19083333333333333,0.0025,0.0,0.4128205128205128,0.9817073170731707,0.5812274368231046,0.0,0.0,0.9556666666666667,0.0,0.0
F_visibility,28506,adversarial_counterfeit,label_only,2400,0.8079166666666666,0.8079166666666666,0.8864081172088225,0.19125,0.0008333333333333334,0.0,0.4115384615384615,0.9938080495356038,0.5820489573889392,0.0,0.0,0.9567499999999999,0.0,0.0
F_visibility,28507,adversarial_counterfeit,label_only,2400,0.7983333333333333,0.7983333333333333,0.8760149983859353,0.19916666666666666,0.0025,0.0,0.3871794871794872,0.9805194805194806,0.5551470588235294,0.0,0.0,0.9973333333333333,0.0,0.0
F_visibility,28508,adversarial_counterfeit,label_only,2400,0.80625,0.80625,0.8787871004859407,0.19083333333333333,0.002916666666666667,0.0,0.4128205128205128,0.9787234042553191,0.5807033363390441,0.0,0.0,0.9559166666666664,0.0,0.0
F_visibility,28509,adversarial_counterfeit,label_only,2400,0.7929166666666667,0.7929166666666667,0.870248917938424,0.20375,0.0033333333333333335,0.0,0.3730769230769231,0.9732441471571907,0.5393883225208527,0.0,0.0,1.0207499999999998,0.0,0.0
F_visibility,28510,adversarial_counterfeit,label_only,2400,0.8058333333333333,0.8058333333333333,0.8772507685551163,0.19083333333333333,0.0033333333333333335,0.0,0.4128205128205128,0.9757575757575757,0.5801801801801801,0.0,0.0,0.9561666666666665,0.0,0.0
F_visibility,28511,adversarial_counterfeit,label_only,2400,0.8104166666666667,0.8104166666666667,0.8797219559647296,0.18625,0.0033333333333333335,0.0,0.4269230769230769,0.9765395894428153,0.5941123996431757,0.0,0.0,0.9332499999999999,0.0,0.0
F_visibility,28512,adversarial_counterfeit,label_only,2400,0.8029166666666666,0.8029166666666666,0.8826058469362292,0.19583333333333333,0.00125,0.0,0.3974358974358974,0.9904153354632588,0.5672461116193961,0.0,0.0,0.9799166666666668,0.0,0.0
F_visibility,28501,label_preserving_flips,geometry_only,2400,0.7829166666666667,0.7829166666666667,0.8767155702792239,0.21708333333333332,0.0,0.0,0.3551980198019802,1.0,0.5242009132420091,0.0,0.0,1.0854166666666667,0.0,0.0
F_visibility,28502,label_preserving_flips,geometry_only,2400,0.7804166666666666,0.7804166666666666,0.8717137293086661,0.21958333333333332,0.0,0.0,0.3963344788087056,1.0,0.5676784249384742,0.0,0.0,1.0979166666666667,0.0,0.0
F_visibility,28503,label_preserving_flips,geometry_only,2400,0.7745833333333333,0.7745833333333333,0.8702015355086372,0.22541666666666665,0.0,0.0,0.3687281213535589,1.0,0.5387894288150042,0.0,0.0,1.1270833333333334,0.0,0.0
F_visibility,28504,label_preserving_flips,geometry_only,2400,0.79,0.79,0.8784956605593057,0.21,0.0,0.0,0.3927710843373494,1.0,0.5640138408304499,0.0,0.0,1.05,0.0,0.0
F_visibility,28505,label_preserving_flips,geometry_only,2400,0.8041666666666667,0.8041666666666667,0.8863086598935656,0.19583333333333333,0.0,0.0,0.41469489414694893,1.0,0.5862676056338029,0.0,0.0,0.9791666666666666,0.0,0.0
F_visibility,28506,label_preserving_flips,geometry_only,2400,0.78875,0.78875,0.8786500718046912,0.21125,0.0,0.0,0.3801955990220049,1.0,0.5509300265721877,0.0,0.0,1.05625,0.0,0.0
F_visibility,28507,label_preserving_flips,geometry_only,2400,0.7758333333333334,0.7758333333333334,0.8699855002416627,0.22416666666666665,0.0,0.0,0.380897583429229,1.0,0.5516666666666667,0.0,0.0,1.1208333333333333,0.0,0.0
F_visibility,28508,label_preserving_flips,geometry_only,2400,0.78625,0.78625,0.8754249635745508,0.21375,0.0,0.0,0.3992974238875878,1.0,0.5707112970711297,0.0,0.0,1.06875,0.0,0.0
F_visibility,28509,label_preserving_flips,geometry_only,2400,0.7833333333333333,0.7833333333333333,0.8752399232245681,0.21666666666666667,0.0,0.0,0.37799043062200954,1.0,0.548611111111111,0.0,0.0,1.0833333333333333,0.0,0.0
F_visibility,28510,label_preserving_flips,geometry_only,2400,0.7904166666666667,0.7904166666666667,0.8774366471734893,0.20958333333333334,0.0,0.0,0.408930669800235,1.0,0.5804837364470392,0.0,0.0,1.0479166666666666,0.0,0.0
F_visibility,28511,label_preserving_flips,geometry_only,2400,0.7808333333333334,0.7808333333333334,0.872577519379845,0.21916666666666668,0.0,0.0,0.38979118329466356,1.0,0.5609348914858097,0.0,0.0,1.0958333333333334,0.0,0.0
F_visibility,28512,label_preserving_flips,geometry_only,2400,0.7858333333333334,0.7858333333333334,0.8759053597295992,0.21416666666666667,0.0,0.0,0.3902728351126928,1.0,0.5614334470989761,0.0,0.0,1.0708333333333333,0.0,0.0
F_visibility,28501,mixed,geometry_only,2400,0.8045833333333333,0.8045833333333333,0.8709411117226197,0.19541666666666666,0.0,0.0,0.5541825095057035,1.0,0.7131498470948013,0.0,0.0,0.9770833333333333,0.0,0.0
F_visibility,28502,mixed,geometry_only,2400,0.8125,0.8125,0.8738789237668161,0.1875,0.0,0.0,0.5778611632270169,1.0,0.732461355529132,0.0,0.0,0.9375,0.0,0.0
F_visibility,28503,mixed,geometry_only,2400,0.82,0.82,0.8767123287671232,0.18,0.0,0.0,0.6,1.0,0.7499999999999999,0.0,0.0,0.9,0.0,0.0
F_visibility,28504,mixed,geometry_only,2400,0.8104166666666667,0.8104166666666667,0.8719031531531531,0.18958333333333333,0.0,0.0,0.5783132530120482,1.0,0.7328244274809159,0.0,0.0,0.9479166666666666,0.0,0.0
F_visibility,28505,mixed,geometry_only,2400,0.8275,0.8275,0.8816466552315609,0.1725,0.0,0.0,0.6112676056338028,1.0,0.7587412587412586,0.0,0.0,0.8625,0.0,0.0
F_visibility,28506,mixed,geometry_only,2400,0.8154166666666667,0.8154166666666667,0.8742191936399772,0.18458333333333332,0.0,0.0,0.5905730129390019,1.0,0.7425915165601394,0.0,0.0,0.9229166666666667,0.0,0.0
F_visibility,28507,mixed,geometry_only,2400,0.8133333333333334,0.8133333333333334,0.8714121699196327,0.18666666666666668,0.0,0.0,0.5949367088607594,1.0,0.7460317460317459,0.0,0.0,0.9333333333333333,0.0,0.0
F_visibility,28508,mixed,geometry_only,2400,0.8041666666666667,0.8041666666666667,0.8678290213723285,0.19583333333333333,0.0,0.0,0.5695970695970696,1.0,0.7257876312718786,0.0,0.0,0.9791666666666666,0.0,0.0
F_visibility,28509,mixed,geometry_only,2400,0.82375,0.82375,0.8795558086560364,0.17625,0.0,0.0,0.6035613870665417,1.0,0.7527761542957335,0.0,0.0,0.88125,0.0,0.0
F_visibility,28510,mixed,geometry_only,2400,0.8104166666666667,0.8104166666666667,0.8705915813424345,0.18958333333333333,0.0,0.0,0.585232452142206,1.0,0.738355376653249,0.0,0.0,0.9479166666666666,0.0,0.0
F_visibility,28511,mixed,geometry_only,2400,0.8183333333333334,0.8183333333333334,0.8726635514018692,0.18166666666666667,0.0,0.0,0.6120996441281139,1.0,0.7593818984547461,0.0,0.0,0.9083333333333333,0.0,0.0
F_visibility,28512,mixed,geometry_only,2400,0.8158333333333333,0.8158333333333333,0.8740022805017104,0.18416666666666667,0.0,0.0,0.59375,1.0,0.7450980392156863,0.0,0.0,0.9208333333333333,0.0,0.0
F_visibility,28501,adversarial_counterfeit,geometry_only,2400,0.7554166666666666,0.7554166666666666,0.8600381497377205,0.24458333333333335,0.0,0.0,0.3404494382022472,1.0,0.5079631181894384,0.0,0.0,1.2229166666666667,0.0,0.0
F_visibility,28502,adversarial_counterfeit,geometry_only,2400,0.76125,0.76125,0.8623258049014897,0.23875,0.0,0.0,0.3576233183856502,1.0,0.5268373245251858,0.0,0.0,1.19375,0.0,0.0
F_visibility,28503,adversarial_counterfeit,geometry_only,2400,0.7591666666666667,0.7591666666666667,0.860318994683422,0.24083333333333334,0.0,0.0,0.3641364136413641,1.0,0.5338709677419355,0.0,0.0,1.2041666666666666,0.0,0.0
F_visibility,28504,adversarial_counterfeit,geometry_only,2400,0.7645833333333333,0.7645833333333333,0.8637897782063645,0.23541666666666666,0.0,0.0,0.3658810325476992,1.0,0.5357436318816763,0.0,0.0,1.1770833333333333,0.0,0.0
F_visibility,28505,adversarial_counterfeit,geometry_only,2400,0.7625,0.7625,0.8624517374517375,0.2375,0.0,0.0,0.36525612472160357,1.0,0.5350734094616639,0.0,0.0,1.1875,0.0,0.0
F_visibility,28506,adversarial_counterfeit,geometry_only,2400,0.7654166666666666,0.7654166666666666,0.8644679826673086,0.23458333333333334,0.0,0.0,0.36455981941309257,1.0,0.5343258891645989,0.0,0.0,1.1729166666666666,0.0,0.0
F_visibility,28507,adversarial_counterfeit,geometry_only,2400,0.7595833333333334,0.7595833333333334,0.862093690248566,0.24041666666666667,0.0,0.0,0.3480225988700565,1.0,0.5163453478625314,0.0,0.0,1.2020833333333334,0.0,0.0
F_visibility,28508,adversarial_counterfeit,geometry_only,2400,0.7616666666666667,0.7616666666666667,0.8619024625784646,0.23833333333333334,0.0,0.0,0.365149833518313,1.0,0.5349593495934959,0.0,0.0,1.1916666666666667,0.0,0.0
F_visibility,28509,adversarial_counterfeit,geometry_only,2400,0.75625,0.75625,0.8607805806758686,0.24375,0.0,0.0,0.3382352941176471,1.0,0.5054945054945055,0.0,0.0,1.21875,0.0,0.0
F_visibility,28510,adversarial_counterfeit,geometry_only,2400,0.7629166666666667,0.7629166666666667,0.8625603864734299,0.23708333333333334,0.0,0.0,0.3670745272525028,1.0,0.5370219690805533,0.0,0.0,1.1854166666666666,0.0,0.0
F_visibility,28511,adversarial_counterfeit,geometry_only,2400,0.7620833333333333,0.7620833333333333,0.8613404565322973,0.23791666666666667,0.0,0.0,0.37390350877192985,1.0,0.544293695131684,0.0,0.0,1.1895833333333334,0.0,0.0
F_visibility,28512,adversarial_counterfeit,geometry_only,2400,0.765,0.765,0.8648778150455199,0.235,0.0,0.0,0.35689851767388825,1.0,0.5260504201680671,0.0,0.0,1.175,0.0,0.0
F_visibility,28501,label_preserving_flips,geometry_material,2400,0.8558333333333333,0.8558333333333333,0.9181258873639375,0.14416666666666667,0.0,0.0,0.45339652448657186,1.0,0.6239130434782608,0.0,0.0,0.7208333333333333,0.0,0.0
F_visibility,28502,label_preserving_flips,geometry_material,2400,0.865,0.865,0.9211295034079845,0.135,0.0,0.0,0.5164179104477612,1.0,0.6811023622047243,0.0,0.0,0.675,0.0,0.0
F_visibility,28503,label_preserving_flips,geometry_material,2400,0.8495833333333334,0.8495833333333334,0.9133877159309021,0.15041666666666667,0.0,0.0,0.4667651403249631,1.0,0.6364551863041289,0.0,0.0,0.7520833333333333,0.0,0.0
F_visibility,28504,label_preserving_flips,geometry_material,2400,0.8625,0.8625,0.920443587270974,0.1375,0.0,0.0,0.4969512195121951,1.0,0.6639511201629328,0.0,0.0,0.6875,0.0,0.0
F_visibility,28505,label_preserving_flips,geometry_material,2400,0.8666666666666667,0.8666666666666667,0.9225931301403,0.13333333333333333,0.0,0.0,0.5099540581929556,1.0,0.6754563894523327,0.0,0.0,0.6666666666666666,0.0,0.0
F_visibility,28506,label_preserving_flips,geometry_material,2400,0.8570833333333333,0.8570833333333333,0.917903303015797,0.14291666666666666,0.0,0.0,0.47553516819571867,1.0,0.6445595854922279,0.0,0.0,0.7145833333333333,0.0,0.0
F_visibility,28507,label_preserving_flips,geometry_material,2400,0.8516666666666667,0.8516666666666667,0.9139681005316578,0.14833333333333334,0.0,0.0,0.48180494905385735,1.0,0.6502946954813359,0.0,0.0,0.7416666666666667,0.0,0.0
F_visibility,28508,label_preserving_flips,geometry_material,2400,0.8641666666666666,0.8641666666666666,0.9208353569694026,0.13583333333333333,0.0,0.0,0.5112443778110944,1.0,0.6765873015873016,0.0,0.0,0.6791666666666667,0.0,0.0
F_visibility,28509,label_preserving_flips,geometry_material,2400,0.855,0.855,0.9165067178502879,0.145,0.0,0.0,0.4759036144578313,1.0,0.6448979591836734,0.0,0.0,0.725,0.0,0.0
F_visibility,28510,label_preserving_flips,geometry_material,2400,0.8629166666666667,0.8629166666666667,0.9198343079922027,0.13708333333333333,0.0,0.0,0.5140324963072378,1.0,0.6790243902439024,0.0,0.0,0.6854166666666667,0.0,0.0
F_visibility,28511,label_preserving_flips,geometry_material,2400,0.8575,0.8575,0.9171511627906976,0.1425,0.0,0.0,0.49557522123893805,1.0,0.6627218934911243,0.0,0.0,0.7125,0.0,0.0
F_visibility,28512,label_preserving_flips,geometry_material,2400,0.8608333333333333,0.8608333333333333,0.9193626267503621,0.13916666666666666,0.0,0.0,0.4962292609351433,1.0,0.6633064516129032,0.0,0.0,0.6958333333333333,0.0,0.0
F_visibility,28501,mixed,geometry_material,2400,0.8825,0.8825,0.9223995597138139,0.1175,0.0,0.0,0.6739884393063584,1.0,0.8052486187845305,0.0,0.0,0.5875,0.0,0.0
F_visibility,28502,mixed,geometry_material,2400,0.8795833333333334,0.8795833333333334,0.9190022421524664,0.12041666666666667,0.0,0.0,0.6806629834254143,1.0,0.8099934253780408,0.0,0.0,0.6020833333333333,0.0,0.0
F_visibility,28503,mixed,geometry_material,2400,0.8783333333333333,0.8783333333333333,0.9166666666666667,0.12166666666666667,0.0,0.0,0.6893617021276596,1.0,0.8161209068010076,0.0,0.0,0.6083333333333333,0.0,0.0
F_visibility,28504,mixed,geometry_material,2400,0.88125,0.88125,0.9197635135135135,0.11875,0.0,0.0,0.6864686468646864,1.0,0.8140900195694717,0.0,0.0,0.59375,0.0,0.0
F_visibility,28505,mixed,geometry_material,2400,0.89,0.89,0.9245283018867925,0.11,0.0,0.0,0.7114754098360656,1.0,0.8314176245210728,0.0,0.0,0.55,0.0,0.0
F_visibility,28506,mixed,geometry_material,2400,0.8804166666666666,0.8804166666666666,0.9185122089721749,0.11958333333333333,0.0,0.0,0.6900647948164147,1.0,0.8166134185303514,0.0,0.0,0.5979166666666667,0.0,0.0
F_visibility,28507,mixed,geometry_material,2400,0.8829166666666667,0.8829166666666667,0.919345579793341,0.11708333333333333,0.0,0.0,0.7007454739084132,1.0,0.8240450845335003,0.0,0.0,0.5854166666666667,0.0,0.0
F_visibility,28508,mixed,geometry_material,2400,0.8758333333333334,0.8758333333333334,0.9161979752530933,0.12416666666666666,0.0,0.0,0.6760869565217391,1.0,0.8067444876783398,0.0,0.0,0.6208333333333333,0.0,0.0
F_visibility,28509,mixed,geometry_material,2400,0.87875,0.87875,0.9171412300683371,0.12125,0.0,0.0,0.6887700534759358,1.0,0.8157061431285624,0.0,0.0,0.60625,0.0,0.0
F_visibility,28510,mixed,geometry_material,2400,0.8745833333333334,0.8745833333333334,0.914391353811149,0.12541666666666668,0.0,0.0,0.6808059384941676,1.0,0.8100946372239748,0.0,0.0,0.6270833333333333,0.0,0.0
F_visibility,28511,mixed,geometry_material,2400,0.8779166666666667,0.8779166666666667,0.9144275700934579,0.12208333333333334,0.0,0.0,0.7013251783893986,1.0,0.8244457759137208,0.0,0.0,0.6104166666666667,0.0,0.0
F_visibility,28512,mixed,geometry_material,2400,0.8841666666666667,0.8841666666666667,0.9207525655644242,0.11583333333333333,0.0,0.0,0.6991341991341992,1.0,0.8229299363057324,0.0,0.0,0.5791666666666667,0.0,0.0
F_visibility,28501,adversarial_counterfeit,geometry_material,2400,0.8541666666666666,0.8541666666666666,0.9165474487362899,0.14583333333333334,0.0,0.0,0.46401225114854516,1.0,0.6338912133891214,0.0,0.0,0.7291666666666666,0.0,0.0
F_visibility,28502,adversarial_counterfeit,geometry_material,2400,0.8570833333333333,0.8570833333333333,0.9175876982220086,0.14291666666666666,0.0,0.0,0.4818731117824773,1.0,0.6503567787971458,0.0,0.0,0.7145833333333333,0.0,0.0
F_visibility,28503,adversarial_counterfeit,geometry_material,2400,0.8541666666666666,0.8541666666666666,0.9154180763653939,0.14583333333333334,0.0,0.0,0.48604992657856094,1.0,0.6541501976284585,0.0,0.0,0.7291666666666666,0.0,0.0
F_visibility,28504,adversarial_counterfeit,geometry_material,2400,0.86375,0.86375,0.9211668273866924,0.13625,0.0,0.0,0.4992343032159265,1.0,0.6659856996935648,0.0,0.0,0.68125,0.0,0.0
F_visibility,28505,adversarial_counterfeit,geometry_material,2400,0.86,0.86,0.9189189189189189,0.14,0.0,0.0,0.4939759036144578,1.0,0.6612903225806451,0.0,0.0,0.7,0.0,0.0
F_visibility,28506,adversarial_counterfeit,geometry_material,2400,0.86,0.86,0.9191141068849302,0.14,0.0,0.0,0.49013657056145676,1.0,0.6578411405295316,0.0,0.0,0.7,0.0,0.0
F_visibility,28507,adversarial_counterfeit,geometry_material,2400,0.8525,0.8525,0.9153919694072657,0.1475,0.0,0.0,0.4652567975830816,1.0,0.6350515463917527,0.0,0.0,0.7375,0.0,0.0
F_visibility,28508,adversarial_counterfeit,geometry_material,2400,0.8575,0.8575,0.9174311926605505,0.1425,0.0,0.0,0.4903129657228018,1.0,0.658,0.0,0.0,0.7125,0.0,0.0
F_visibility,28509,adversarial_counterfeit,geometry_material,2400,0.8529166666666667,0.8529166666666667,0.9159923845787721,0.14708333333333334,0.0,0.0,0.45858895705521474,1.0,0.6288117770767613,0.0,0.0,0.7354166666666667,0.0,0.0
F_visibility,28510,adversarial_counterfeit,geometry_material,2400,0.8583333333333333,0.8583333333333333,0.9178743961352658,0.14166666666666666,0.0,0.0,0.4925373134328358,1.0,0.66,0.0,0.0,0.7083333333333334,0.0,0.0
F_visibility,28511,adversarial_counterfeit,geometry_material,2400,0.85625,0.85625,0.916221466731423,0.14375,0.0,0.0,0.4970845481049563,1.0,0.6640701071080819,0.0,0.0,0.71875,0.0,0.0
F_visibility,28512,adversarial_counterfeit,geometry_material,2400,0.8575,0.8575,0.9180642069956876,0.1425,0.0,0.0,0.4778625954198473,1.0,0.6466942148760331,0.0,0.0,0.7125,0.0,0.0
F_visibility,28501,label_preserving_flips,geometry_damage,2400,0.8720833333333333,0.8720833333333333,0.9273544723142452,0.12791666666666668,0.0,0.0,0.4831649831649832,1.0,0.6515323496027242,0.0,0.0,0.6395833333333333,0.0,0.0
F_visibility,28502,label_preserving_flips,geometry_damage,2400,0.8733333333333333,0.8733333333333333,0.9259980525803311,0.12666666666666668,0.0,0.0,0.5323076923076923,1.0,0.6947791164658633,0.0,0.0,0.6333333333333333,0.0,0.0
F_visibility,28503,label_preserving_flips,geometry_damage,2400,0.87875,0.87875,0.9301823416506718,0.12125,0.0,0.0,0.5205930807248764,1.0,0.684723726977248,0.0,0.0,0.60625,0.0,0.0
F_visibility,28504,label_preserving_flips,geometry_damage,2400,0.8808333333333334,0.8808333333333334,0.9310511089681774,0.11916666666666667,0.0,0.0,0.5326797385620915,1.0,0.6950959488272922,0.0,0.0,0.5958333333333333,0.0,0.0
F_visibility,28505,label_preserving_flips,geometry_damage,2400,0.8920833333333333,0.8920833333333333,0.9373488147073052,0.10791666666666666,0.0,0.0,0.5625,1.0,0.72,0.0,0.0,0.5395833333333333,0.0,0.0
F_visibility,28506,label_preserving_flips,geometry_damage,2400,0.8779166666666667,0.8779166666666667,0.9298707515557683,0.12208333333333334,0.0,0.0,0.5149006622516556,1.0,0.6797814207650273,0.0,0.0,0.6104166666666667,0.0,0.0
F_visibility,28507,label_preserving_flips,geometry_damage,2400,0.8779166666666667,0.8779166666666667,0.929192846785887,0.12208333333333334,0.0,0.0,0.530448717948718,1.0,0.6931937172774869,0.0,0.0,0.6104166666666667,0.0,0.0
F_visibility,28508,label_preserving_flips,geometry_damage,2400,0.8783333333333333,0.8783333333333333,0.9290917921321029,0.12166666666666667,0.0,0.0,0.5387045813586098,1.0,0.7002053388090349,0.0,0.0,0.6083333333333333,0.0,0.0
F_visibility,28509,label_preserving_flips,geometry_damage,2400,0.87375,0.87375,0.9273032629558542,0.12625,0.0,0.0,0.5105008077544426,1.0,0.6759358288770053,0.0,0.0,0.63125,0.0,0.0
F_visibility,28510,label_preserving_flips,geometry_damage,2400,0.8854166666666666,0.8854166666666666,0.9329922027290448,0.11458333333333333,0.0,0.0,0.5585874799357945,1.0,0.7167868177136972,0.0,0.0,0.5729166666666666,0.0,0.0
F_visibility,28511,label_preserving_flips,geometry_damage,2400,0.8745833333333334,0.8745833333333334,0.9270833333333333,0.12541666666666668,0.0,0.0,0.5274725274725275,1.0,0.6906474820143885,0.0,0.0,0.6270833333333333,0.0,0.0
F_visibility,28512,label_preserving_flips,geometry_damage,2400,0.8758333333333334,0.8758333333333334,0.9280540801545147,0.12416666666666666,0.0,0.0,0.5247208931419458,1.0,0.6882845188284519,0.0,0.0,0.6208333333333333,0.0,0.0
F_visibility,28501,mixed,geometry_damage,2400,0.8920833333333333,0.8920833333333333,0.9287286736378646,0.10791666666666666,0.0,0.0,0.6923990498812351,1.0,0.8182456140350877,0.0,0.0,0.5395833333333333,0.0,0.0
