family,task,axis,value,method,seeds,n_total,accuracy,accuracy_se,nonabstain_accuracy,nonabstain_accuracy_se,balanced_accuracy,balanced_accuracy_se,unsafe_false_positive_rate,unsafe_false_positive_rate_se,avoidable_false_negative_rate,avoidable_false_negative_rate_se,abstention_rate,abstention_rate_se,precision,precision_se,recall,recall_se,f1,f1_se,mean_test_cost,mean_test_cost_se,mean_tests_used,mean_tests_used_se,mean_total_cost,mean_total_cost_se,stale_unsafe_rate,stale_unsafe_rate_se,dominated_rate,dominated_rate_se
G_demand_embodiment,carry_hot,temperature_c,40,eager_eatl,12,4320,0.9618055555555556,0.0032818164071198664,0.9618055555555556,0.0032818164071198664,0.9600135077395962,0.004838636069318914,0.030324074074074073,0.0028496249887276564,0.00787037037037037,0.0017038958316495925,0.0,0.0,0.8544216926672175,0.012161837755993518,0.9571780549824084,0.009089894929309757,0.9022171874668561,0.00829720969350824,0.10000000000000067,0.0,1.0,0.0,0.25634259259259184,0.014258131869813909,0.0,0.0,0.0,0.0
G_demand_embodiment,carry_hot,temperature_c,40,passive_vision_proxy,12,4320,0.9076388888888889,0.002396496577790692,0.9076388888888889,0.002396496577790692,0.9434055926513776,0.00133796425129218,0.09236111111111112,0.0023964965777906956,0.0,0.0,0.0,0.0,0.6663288402967216,0.008620992364300868,1.0,0.0,0.7994043822522992,0.0061922905214006705,0.0,0.0,0.0,0.0,0.4618055555555555,0.011982482888953476,0.0,0.0,0.0,0.0
G_demand_embodiment,carry_hot,temperature_c,40,risk_aware_eatl,12,4320,0.9893518518518518,0.0014028479219275257,0.9893518518518518,0.0014028479219275257,0.9820703151493135,0.0031724750634133654,0.005092592592592593,0.0011761943276500102,0.005555555555555556,0.0012793505179773286,0.0,0.0,0.9724650136247788,0.006360307326532128,0.9703638394302605,0.006688364568649976,0.971081795823349,0.003751876209717359,0.02960648148148142,8.689319369554904e-05,0.29606481481481484,0.0008689319369554928,0.058402777777777824,0.00570445709610627,0.0,0.0,0.0,0.0
G_demand_embodiment,carry_hot,temperature_c,40,text_prior,12,4320,0.9344907407407408,0.002787406152498212,0.9344907407407408,0.002787406152498212,0.9598943641290879,0.0015693259386933799,0.06550925925925925,0.002787406152498217,0.0,0.0,0.0,0.0,0.7379629629629629,0.01114962460999287,1.0,0.0,0.848703887316278,0.007422715477909726,0.0,0.0,0.0,0.0,0.3275462962962963,0.013937030762491084,0.0,0.0,0.0,0.0
G_demand_embodiment,carry_hot,temperature_c,60,eager_eatl,12,4320,0.9627314814814815,0.0028496249887276517,0.9627314814814815,0.0028496249887276517,0.9611580778752686,0.0031212833977253733,0.029629629629629627,0.003672002375620747,0.007638888888888889,0.001495292838677653,0.0,0.0,0.8576642956435966,0.015569874235658424,0.9584836517057842,0.008170975310644826,0.9038322619646011,0.007056239774965808,0.10000000000000067,0.0,1.0,0.0,0.2527314814814806,0.01775098706483032,0.0,0.0,0.0,0.0
G_demand_embodiment,carry_hot,temperature_c,60,passive_vision_proxy,12,4320,0.9097222222222222,0.0022026707252743288,0.9097222222222222,0.0022026707252743288,0.9447948888866103,0.0012657930656485334,0.09027777777777778,0.002202670725274331,0.0,0.0,0.0,0.0,0.6692211134129182,0.007519515865939399,1.0,0.0,0.8015722937495809,0.0053300386849387356,0.0,0.0,0.0,0.0,0.4513888888888889,0.011013353626371652,0.0,0.0,0.0,0.0
G_demand_embodiment,carry_hot,temperature_c,60,risk_aware_eatl,12,4320,0.9886574074074074,0.001977778644749435,0.9886574074074074,0.001977778644749435,0.9755371550606067,0.004358833163899398,0.003240740740740741,0.0009569711280220601,0.008101851851851851,0.001428653541455697,0.0,0.0,0.9816928768022306,0.00525125919431908,0.9550322913610996,0.008247339137263464,0.968004869488304,0.005840600735014299,0.029537037037036976,8.604818308190551e-05,0.2953703703703704,0.0008604818308190572,0.050601851851851856,0.00513824426448001,0.0,0.0,0.0,0.0
G_demand_embodiment,carry_hot,temperature_c,60,text_prior,12,4320,0.9326388888888889,0.002561555137272453,0.9326388888888889,0.002561555137272453,0.9588437827213475,0.0014574359768081292,0.06736111111111111,0.002561555137272462,0.0,0.0,0.0,0.0,0.7305555555555555,0.010246220549089849,1.0,0.0,0.8438666142806501,0.00668274074427147,0.0,0.0,0.0,0.0,0.3368055555555555,0.012807775686362313,0.0,0.0,0.0,0.0
G_demand_embodiment,carry_hot,temperature_c,80,eager_eatl,12,4320,0.968287037037037,0.0037682455083564107,0.968287037037037,0.0037682455083564107,0.9646322192595358,0.005230633795783906,0.024074074074074074,0.0028675178614302735,0.007638888888888889,0.0015715343940444944,0.0,0.0,0.8817757727377085,0.01301869520024157,0.9588031877219647,0.008574056079201541,0.9182120549974021,0.009449316071558628,0.10000000000000067,0.0,1.0,0.0,0.22495370370370357,0.014730154513412952,0.0,0.0,0.0,0.0
G_demand_embodiment,carry_hot,temperature_c,80,passive_vision_proxy,12,4320,0.9118055555555555,0.002468587726769839,0.9118055555555555,0.002468587726769839,0.9459362357617921,0.0013634375360187456,0.08819444444444444,0.0024685877267698426,0.0,0.0,0.0,0.0,0.6770668635867748,0.00900135489705091,1.0,0.0,0.807062634908131,0.006422167871393811,0.0,0.0,0.0,0.0,0.4409722222222222,0.012342938633849209,0.0,0.0,0.0,0.0
G_demand_embodiment,carry_hot,temperature_c,80,risk_aware_eatl,12,4320,0.9907407407407407,0.0018831529731647423,0.9907407407407407,0.0018831529731647423,0.9816653780130836,0.00436601812570074,0.0032407407407407406,0.0011253991546398097,0.0060185185185185185,0.0015227316931923861,0.0,0.0,0.9824752803596568,0.005846989644192509,0.9673041439858481,0.008617109216787634,0.9745398870467648,0.00551382170690404,0.02949074074074068,8.258172083479993e-05,0.2949074074074074,0.0008258172083480046,0.049305555555555554,0.0056971127853535485,0.0,0.0,0.0,0.0
G_demand_embodiment,carry_hot,temperature_c,80,text_prior,12,4320,0.9349537037037037,0.0027663555844924916,0.9349537037037037,0.0027663555844924916,0.960154939774009,0.0015636474331029953,0.0650462962962963,0.002766355584492502,0.0,0.0,0.0,0.0,0.7398148148148148,0.011065422337970011,1.0,0.0,0.8499414513909973,0.007304062722679035,0.0,0.0,0.0,0.0,0.32523148148148145,0.013831777922462507,0.0,0.0,0.0,0.0
G_demand_embodiment,carry_hot,temperature_c,95,eager_eatl,12,4320,0.9608796296296297,0.0018870291068848661,0.9608796296296297,0.0018870291068848661,0.48043981481481485,0.0009435145534424331,0.03912037037037037,0.001887029106884868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10199999999999981,0.0,1.0,0.0,0.2976018518518521,0.009435145534424419,0.0,0.0,0.0,0.0
G_demand_embodiment,carry_hot,temperature_c,95,passive_vision_proxy,12,4320,0.725,0.0025357525810424334,0.725,0.0025357525810424334,0.3625,0.0012678762905212167,0.275,0.0025357525810424364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.375,0.012678762905212186,0.0,0.0,0.0,0.0
G_demand_embodiment,carry_hot,temperature_c,95,risk_aware_eatl,12,4320,0.9893518518518518,0.0018038820700115232,0.9893518518518518,0.0018038820700115232,0.4946759259259259,0.0009019410350057616,0.010648148148148148,0.0018038820700115186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03024583333333339,7.895372744488448e-05,0.2965277777777778,0.0007740561514204317,0.08348657407407403,0.008981665800245144,0.0,0.0,0.0,0.0
G_demand_embodiment,carry_hot,temperature_c,95,text_prior,12,4320,0.75,0.0,0.75,0.0,0.375,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0
G_demand_embodiment,carry_hot,temperature_c,110,eager_eatl,12,4320,0.9627314814814815,0.0030669807314089464,0.9627314814814815,0.0030669807314089464,0.48136574074074073,0.0015334903657044732,0.03726851851851852,0.003066980731408949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10499999999999983,0.0,1.0,0.0,0.2913425925925932,0.015334903657044832,0.0,0.0,0.0,0.0
G_demand_embodiment,carry_hot,temperature_c,110,passive_vision_proxy,12,4320,0.7282407407407407,0.002211499100239002,0.7282407407407407,0.002211499100239002,0.36412037037037037,0.001105749550119501,0.27175925925925926,0.0022114991002389977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3587962962962963,0.011057495501194987,0.0,0.0,0.0,0.0
G_demand_embodiment,carry_hot,temperature_c,110,risk_aware_eatl,12,4320,0.9881944444444445,0.0016794195035967053,0.9881944444444445,0.0016794195035967053,0.49409722222222224,0.0008397097517983526,0.011805555555555555,0.0016794195035966983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031013888888888966,0.00012608257364117427,0.2953703703703704,0.001200786415630228,0.09004166666666667,0.008346727276260981,0.0,0.0,0.0,0.0
G_demand_embodiment,carry_hot,temperature_c,110,text_prior,12,4320,0.75,0.0,0.75,0.0,0.375,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0
G_demand_embodiment,carry_hot,temperature_c,130,eager_eatl,12,4320,0.962962962962963,0.0020034731036047003,0.962962962962963,0.0020034731036047003,0.4814814814814815,0.0010017365518023502,0.037037037037037035,0.002003473103604698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10900000000000103,0.0,1.0,0.0,0.2941851851851836,0.010017365518023293,0.0,0.0,0.0,0.0
G_demand_embodiment,carry_hot,temperature_c,130,passive_vision_proxy,12,4320,0.725462962962963,0.002364780604020223,0.725462962962963,0.002364780604020223,0.3627314814814815,0.0011823903020101115,0.274537037037037,0.0023647806040202252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3726851851851851,0.011823903020101131,0.0,0.0,0.0,0.0
G_demand_embodiment,carry_hot,temperature_c,130,risk_aware_eatl,12,4320,0.9905092592592593,0.0015838845595693397,0.9905092592592593,0.0015838845595693397,0.49525462962962963,0.0007919422797846698,0.00949074074074074,0.0015838845595693362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032170138888888894,9.948198990740529e-05,0.2951388888888889,0.0009126788064899593,0.07962384259259275,0.007850353845033346,0.0,0.0,0.0,0.0
G_demand_embodiment,carry_hot,temperature_c,130,text_prior,12,4320,0.75,0.0,0.75,0.0,0.375,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0
G_demand_embodiment,contain_liquid,volume_ml,50,eager_eatl,12,4320,0.9613425925925926,0.002614259808421577,0.9613425925925926,0.002614259808421577,0.9636199475737013,0.002428984878080607,0.03148148148148148,0.0028878311108431723,0.007175925925925926,0.0011057495501194993,0.0,0.0,0.8720801043439538,0.011583511931347861,0.9675798199262294,0.004910665147403243,0.916746271892341,0.006332065714086254,0.10000000000000067,0.0,1.0,0.0,0.2617129629629621,0.014168475215206568,0.0,0.0,0.0,0.0
G_demand_embodiment,contain_liquid,volume_ml,50,passive_vision_proxy,12,4320,0.8212962962962963,0.004875619682685045,0.8212962962962963,0.004875619682685045,0.8852900194768667,0.002801340308296611,0.1787037037037037,0.0048756196826850425,0.0,0.0,0.0,0.0,0.5537014334016039,0.010428824133606159,1.0,0.0,0.7121060556396943,0.008742775417838005,0.0,0.0,0.0,0.0,0.8935185185185185,0.024378098413425222,0.0,0.0,0.0,0.0
