family,seed,regime,method,n,accuracy,nonabstain_accuracy,balanced_accuracy,unsafe_false_positive_rate,avoidable_false_negative_rate,abstention_rate,precision,recall,f1,mean_test_cost,mean_tests_used,mean_total_cost,stale_unsafe_rate,dominated_rate
A_main,28002,adversarial_counterfeit,cached_eatl,2000,0.9615,0.9615,0.9633157557171033,0.034,0.0045,0.0,0.7888198757763976,0.9657794676806084,0.8683760683760684,0.08618999999999971,0.845,0.258890000000002,0.0,0.6555
A_main,28002,adversarial_counterfeit,oracle_hidden_state,2000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
A_main,28002,adversarial_counterfeit,random_test_control,2000,0.499,0.499,0.4873246342739438,0.4315,0.0695,0.0,0.12563323201621074,0.4714828897338403,0.1984,0.06630000000000039,1.0,2.2655000000000176,0.0,0.4945
A_main,28002,degraded_worn,text_prior,2000,0.854,0.854,0.9110840438489647,0.146,0.0,0.0,0.5507692307692308,1.0,0.7103174603174603,0.0,0.0,0.73,0.0,0.0
A_main,28002,degraded_worn,calibrated_text_prior,2000,0.854,0.854,0.9110840438489647,0.146,0.0,0.0,0.5507692307692308,1.0,0.7103174603174603,0.0,0.0,0.73,0.0,0.0
A_main,28002,degraded_worn,passive_vision_proxy,2000,0.767,0.767,0.8580998781973204,0.233,0.0,0.0,0.4344660194174757,1.0,0.6057529610829103,0.0,0.0,1.165,0.0,0.0
A_main,28002,degraded_worn,uncertainty_vision_proxy,2000,0.767,0.8976009362200117,0.9352331606217616,0.0875,0.0,0.1455,0.6716697936210131,1.0,0.8035914702581369,0.0,0.0,0.45932499999999776,0.0,0.0
A_main,28002,degraded_worn,conservative_prior,2000,0.7535,0.8812865497076023,0.9346426271732131,0.1015,0.0,0.145,0.4361111111111111,1.0,0.6073500967117988,0.0,0.0,0.529249999999998,0.0,0.0
A_main,28002,degraded_worn,eager_eatl,2000,0.956,0.956,0.9535448662552141,0.035,0.009,0.0,0.8292682926829268,0.9497206703910615,0.8854166666666666,0.10199999999999987,1.0,0.28240000000000315,0.0,0.823
A_main,28002,degraded_worn,risk_aware_eatl,2000,0.9765,0.9765,0.9736746303390742,0.018,0.0055,0.0,0.9060052219321149,0.9692737430167597,0.9365721997300944,0.07137499999999981,0.706,0.16467500000000065,0.0,0.5415
A_main,28002,degraded_worn,cached_eatl,2000,0.959,0.959,0.9608326131778251,0.0345,0.0065,0.0,0.8333333333333334,0.9636871508379888,0.8937823834196891,0.10199999999999987,1.0,0.27840000000000437,0.0,0.823
A_main,28002,degraded_worn,oracle_hidden_state,2000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
A_main,28002,degraded_worn,random_test_control,2000,0.505,0.505,0.4986765016092924,0.4035,0.0915,0.0,0.17820773930753564,0.4888268156424581,0.2611940298507463,0.06630000000000039,1.0,2.1387000000000165,0.0,0.493
A_main,28002,task_demand_shift,text_prior,2000,0.9215,0.9215,0.9245617733243949,0.059,0.0195,0.0,0.8184615384615385,0.9316987740805605,0.8714168714168714,0.0,0.0,0.3067000000000003,0.0,0.0
A_main,28002,task_demand_shift,calibrated_text_prior,2000,0.9215,0.9215,0.9245617733243949,0.059,0.0195,0.0,0.8184615384615385,0.9316987740805605,0.8714168714168714,0.0,0.0,0.3067000000000003,0.0,0.0
A_main,28002,task_demand_shift,passive_vision_proxy,2000,0.811,0.811,0.867739678096571,0.189,0.0,0.0,0.6016859852476291,1.0,0.7513157894736842,0.0,0.0,0.945,0.0,0.0
A_main,28002,task_demand_shift,uncertainty_vision_proxy,2000,0.811,0.8791327913279133,0.9124803767660911,0.1115,0.0,0.0775,0.7191435768261965,1.0,0.8366300366300367,0.0,0.0,0.5691249999999995,0.0,0.0
A_main,28002,task_demand_shift,conservative_prior,2000,0.8195,0.9584795321637427,0.9349528588036463,0.016,0.0195,0.145,0.9111111111111111,0.8937329700272479,0.9023383768913342,0.0,0.0,0.11345000000000048,0.0,0.0
A_main,28002,task_demand_shift,eager_eatl,2000,0.968,0.968,0.96814300718541,0.023,0.009,0.0,0.9232053422370617,0.968476357267951,0.9452991452991454,0.10574800000000006,1.0,0.22614800000000124,0.0,0.8945
A_main,28002,task_demand_shift,risk_aware_eatl,2000,0.9815,0.9815,0.9749613644803232,0.007,0.0115,0.0,0.9750889679715302,0.9597197898423818,0.9673433362753752,0.05694799999999988,0.5595,0.0988480000000002,0.0,0.4655
A_main,28002,task_demand_shift,cached_eatl,2000,0.973,0.973,0.9747965277667138,0.021,0.006,0.0,0.930116472545757,0.978984238178634,0.953924914675768,0.10550425000000005,0.9975,0.2141042500000011,0.0,0.8955
A_main,28002,task_demand_shift,oracle_hidden_state,2000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
A_main,28002,task_demand_shift,random_test_control,2000,0.5005,0.5005,0.5000870141759574,0.3565,0.143,0.0,0.28557114228456915,0.4991243432574431,0.3632887189292543,0.0687362000000004,1.0,1.9370362000000156,0.0,0.491
A_main,28002,embodiment_shift,text_prior,2000,0.9655,0.9655,0.9730587389023189,0.032,0.0025,0.0,0.9015384615384615,0.9915397631133672,0.9443996776792909,0.0,0.0,0.1615,0.0,0.0
A_main,28002,embodiment_shift,calibrated_text_prior,2000,0.9655,0.9655,0.9730587389023189,0.032,0.0025,0.0,0.9015384615384615,0.9915397631133672,0.9443996776792909,0.0,0.0,0.1615,0.0,0.0
A_main,28002,embodiment_shift,passive_vision_proxy,2000,0.8025,0.8025,0.8598296664300923,0.1975,0.0,0.0,0.5993914807302231,1.0,0.7495244134432467,0.0,0.0,0.9875,0.0,0.0
A_main,28002,embodiment_shift,uncertainty_vision_proxy,2000,0.8025,0.8857615894039735,0.9152334152334152,0.1035,0.0,0.094,0.7406015037593985,1.0,0.8509719222462203,0.0,0.0,0.531599999999999,0.0,0.0
A_main,28002,embodiment_shift,conservative_prior,2000,0.837,0.9789473684210527,0.9812504351761593,0.0155,0.0025,0.145,0.9138888888888889,0.9850299401197605,0.9481268011527378,0.0,0.0,0.10075000000000049,0.0,0.0
A_main,28002,embodiment_shift,eager_eatl,2000,0.9525,0.9525,0.946150502150185,0.027,0.0205,0.0,0.9105960264900662,0.9306260575296108,0.9205020920502092,0.10199999999999987,1.0,0.2493000000000023,0.0,0.919
A_main,28002,embodiment_shift,risk_aware_eatl,2000,0.977,0.977,0.9733619624387098,0.0125,0.0105,0.0,0.957983193277311,0.9644670050761421,0.9612141652613827,0.055849999999999726,0.5635,0.12465000000000033,0.0,0.508
A_main,28002,embodiment_shift,cached_eatl,2000,0.9565,0.9565,0.9583214745910685,0.0325,0.011,0.0,0.8974763406940063,0.9627749576988156,0.9289795918367346,0.10108999999999986,0.991,0.2701900000000029,0.0,0.919
A_main,28002,embodiment_shift,oracle_hidden_state,2000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
A_main,28002,embodiment_shift,random_test_control,2000,0.5055,0.5055,0.5012020861779304,0.344,0.1505,0.0,0.2965235173824131,0.4906937394247039,0.3696622052262588,0.06630000000000039,1.0,1.8766000000000138,0.0,0.506
A_main,28003,typical,text_prior,2000,0.994,0.994,0.9943522233826196,0.0045,0.0015,0.0,0.9861538461538462,0.9953416149068323,0.9907264296754251,0.0,0.0,0.0234,0.0,0.0
A_main,28003,typical,calibrated_text_prior,2000,0.994,0.994,0.9943522233826196,0.0045,0.0015,0.0,0.9861538461538462,0.9953416149068323,0.9907264296754251,0.0,0.0,0.0234,0.0,0.0
A_main,28003,typical,passive_vision_proxy,2000,0.8245,0.8245,0.870575221238938,0.1755,0.0,0.0,0.6472361809045226,1.0,0.7858450274557657,0.0,0.0,0.8775,0.0,0.0
A_main,28003,typical,uncertainty_vision_proxy,2000,0.8245,0.9015855658829962,0.9240506329113924,0.09,0.0,0.0855,0.7815533980582524,1.0,0.8773841961852862,0.0,0.0,0.46282499999999865,0.0,0.0
A_main,28003,typical,conservative_prior,2000,0.849,0.9929824561403509,0.9924441277936104,0.0045,0.0015,0.145,0.975,0.9915254237288136,0.9831932773109243,0.0,0.0,0.04515000000000011,0.0,0.0
A_main,28003,typical,eager_eatl,2000,0.9775,0.9775,0.9793304201249565,0.0175,0.005,0.0,0.9476831091180867,0.984472049689441,0.9657273419649657,0.10199999999999987,1.0,0.19250000000000123,0.0,0.9715
A_main,28003,typical,risk_aware_eatl,2000,0.988,0.988,0.9846277872441782,0.004,0.008,0.0,0.9874213836477987,0.9751552795031055,0.98125,0.05642999999999974,0.568,0.08122999999999997,0.0,0.551
A_main,28003,typical,cached_eatl,2000,0.978,0.978,0.9784761538320599,0.0155,0.0065,0.0,0.9531722054380665,0.9798136645962733,0.9663093415007658,0.10199999999999987,1.0,0.18340000000000123,0.0,0.972
A_main,28003,typical,oracle_hidden_state,2000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
A_main,28003,typical,random_test_control,2000,0.5085,0.5085,0.5070837684823832,0.3315,0.16,0.0,0.3282674772036474,0.5031055900621118,0.3973022685469037,0.06630000000000039,1.0,1.8198000000000139,0.0,0.5095
A_main,28003,label_preserving_flips,text_prior,2000,0.822,0.822,0.888297542204568,0.1755,0.0025,0.0,0.46,0.9835526315789473,0.6268343815513627,0.0,0.0,0.879,0.0,0.0
A_main,28003,label_preserving_flips,calibrated_text_prior,2000,0.822,0.822,0.888297542204568,0.1755,0.0025,0.0,0.46,0.9835526315789473,0.6268343815513627,0.0,0.0,0.879,0.0,0.0
A_main,28003,label_preserving_flips,passive_vision_proxy,2000,0.795,0.795,0.8791273584905661,0.205,0.0,0.0,0.4257703081232493,1.0,0.5972495088408644,0.0,0.0,1.025,0.0,0.0
A_main,28003,label_preserving_flips,uncertainty_vision_proxy,2000,0.795,0.8897593732512591,0.9335805799055967,0.0985,0.0,0.1065,0.6067864271457086,1.0,0.7552795031055901,0.0,0.0,0.5084749999999983,0.0,0.0
A_main,28003,label_preserving_flips,conservative_prior,2000,0.7445,0.8707602339181286,0.9140350575478634,0.108,0.0025,0.145,0.4,0.9664429530201343,0.5658153241650296,0.0,0.0,0.5632499999999986,0.0,0.0
A_main,28003,label_preserving_flips,eager_eatl,2000,0.973,0.973,0.975980635551142,0.024,0.003,0.0,0.861271676300578,0.9802631578947368,0.916923076923077,0.10199999999999987,1.0,0.22380000000000172,0.0,0.803
A_main,28003,label_preserving_flips,risk_aware_eatl,2000,0.98,0.98,0.9720084409136047,0.014,0.006,0.0,0.9125,0.9605263157894737,0.935897435897436,0.07095499999999975,0.706,0.14455500000000046,0.0,0.52
A_main,28003,label_preserving_flips,cached_eatl,2000,0.9785,0.9785,0.9846232621648461,0.0205,0.001,0.0,0.880466472303207,0.993421052631579,0.9335394126738795,0.09995999999999985,0.98,0.2030600000000014,0.0,0.7905
A_main,28003,label_preserving_flips,oracle_hidden_state,2000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
A_main,28003,label_preserving_flips,random_test_control,2000,0.5045,0.5045,0.5296518123138034,0.4295,0.066,0.0,0.16682832201745879,0.5657894736842105,0.25767790262172285,0.06630000000000039,1.0,2.2534000000000156,0.0,0.5075
A_main,28003,label_swap,text_prior,2000,0.665,0.665,0.618866144018583,0.166,0.169,0.0,0.48923076923076925,0.4847560975609756,0.48698315467075043,0.0,0.0,0.9313999999999943,0.0,0.0
A_main,28003,label_swap,calibrated_text_prior,2000,0.665,0.665,0.618866144018583,0.166,0.169,0.0,0.48923076923076925,0.4847560975609756,0.48698315467075043,0.0,0.0,0.9313999999999943,0.0,0.0
A_main,28003,label_swap,passive_vision_proxy,2000,0.837,0.837,0.8787202380952381,0.163,0.0,0.0,0.6680244399185336,1.0,0.8009768009768009,0.0,0.0,0.815,0.0,0.0
A_main,28003,label_swap,uncertainty_vision_proxy,2000,0.837,0.9063345966432051,0.9273719563392108,0.0865,0.0,0.0765,0.7913148371531966,1.0,0.8835016835016835,0.0,0.0,0.4439749999999989,0.0,0.0
A_main,28003,label_swap,conservative_prior,2000,0.6105,0.7140350877192982,0.6261237328286393,0.0755,0.169,0.145,0.5805555555555556,0.3820840950639854,0.4608599779492834,0.0,0.0,0.5006500000000003,0.0,0.0
A_main,28003,label_swap,eager_eatl,2000,0.9705,0.9705,0.9714176829268293,0.021,0.0085,0.0,0.9383259911894273,0.9740853658536586,0.9558713537771129,0.10199999999999987,1.0,0.2121000000000017,0.0,0.6585
A_main,28003,label_swap,risk_aware_eatl,2000,0.9835,0.9835,0.9810903019744484,0.008,0.0085,0.0,0.9755725190839695,0.9740853658536586,0.9748283752860413,0.06482499999999956,0.6505,0.10992500000000023,0.0,0.317
A_main,28003,label_swap,cached_eatl,2000,0.9785,0.9785,0.9769798925667827,0.0125,0.009,0.0,0.9622926093514329,0.9725609756097561,0.9673995451099318,0.08363999999999969,0.82,0.1515400000000005,0.0,0.541
A_main,28003,label_swap,oracle_hidden_state,2000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
A_main,28003,label_swap,random_test_control,2000,0.491,0.491,0.48979202961672474,0.3405,0.1685,0.0,0.319,0.48628048780487804,0.3852657004830918,0.06630000000000039,1.0,1.869900000000013,0.0,0.479
A_main,28003,mixed,text_prior,2000,0.819,0.819,0.8044533640129804,0.1215,0.0595,0.0,0.6261538461538462,0.7737642585551331,0.6921768707482994,0.0,0.0,0.6432,0.0,0.0
A_main,28003,mixed,calibrated_text_prior,2000,0.819,0.819,0.8044533640129804,0.1215,0.0595,0.0,0.6261538461538462,0.7737642585551331,0.6921768707482994,0.0,0.0,0.6432,0.0,0.0
A_main,28003,mixed,passive_vision_proxy,2000,0.8005,0.8005,0.8646540027137042,0.1995,0.0,0.0,0.5686486486486486,1.0,0.7250172294968986,0.0,0.0,0.9975,0.0,0.0
A_main,28003,mixed,uncertainty_vision_proxy,2000,0.8005,0.888457269700333,0.9212382445141065,0.1005,0.0,0.099,0.7235213204951857,1.0,0.8395849960095769,0.0,0.0,0.5173499999999985,0.0,0.0
A_main,28003,mixed,conservative_prior,2000,0.728,0.8514619883040936,0.7776205352582655,0.0675,0.0595,0.145,0.625,0.6540697674418605,0.6392045454545455,0.0,0.0,0.39494999999999886,0.0,0.0
A_main,28003,mixed,eager_eatl,2000,0.9765,0.9765,0.9773320573076546,0.018,0.0055,0.0,0.9346642468239564,0.9790874524714829,0.9563602599814298,0.10199999999999987,1.0,0.19530000000000114,0.0,0.8065
A_main,28003,mixed,risk_aware_eatl,2000,0.9855,0.9855,0.9809924625059976,0.007,0.0075,0.0,0.9733333333333334,0.9714828897338403,0.972407231208373,0.058944999999999616,0.593,0.09844500000000003,0.0,0.4075
A_main,28003,mixed,cached_eatl,2000,0.9785,0.9785,0.9786889094107754,0.016,0.0055,0.0,0.9414990859232175,0.9790874524714829,0.9599254426840632,0.0841499999999997,0.825,0.1674500000000007,0.0,0.6885
A_main,28003,mixed,oracle_hidden_state,2000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
A_main,28003,mixed,random_test_control,2000,0.489,0.489,0.48458966831930905,0.373,0.138,0.0,0.25100401606425704,0.4752851711026616,0.32851511169513803,0.06630000000000039,1.0,2.0141000000000155,0.0,0.499
A_main,28003,adversarial_counterfeit,text_prior,2000,0.795,0.795,0.8778819145089969,0.2035,0.0015,0.0,0.37384615384615383,0.9878048780487805,0.5424107142857142,0.0,0.0,1.0184,0.0,0.0
A_main,28003,adversarial_counterfeit,calibrated_text_prior,2000,0.795,0.795,0.8778819145089969,0.2035,0.0015,0.0,0.37384615384615383,0.9878048780487805,0.5424107142857142,0.0,0.0,1.0184,0.0,0.0
A_main,28003,adversarial_counterfeit,passive_vision_proxy,2000,0.7565,0.7565,0.8611744583808438,0.2435,0.0,0.0,0.33560709413369716,1.0,0.5025536261491318,0.0,0.0,1.2175,0.0,0.0
A_main,28003,adversarial_counterfeit,uncertainty_vision_proxy,2000,0.7565,0.8695402298850575,0.9240294511378848,0.1135,0.0,0.13,0.5200845665961945,1.0,0.6842837273991654,0.0,0.0,0.5869999999999995,0.0,0.0
A_main,28003,adversarial_counterfeit,conservative_prior,2000,0.7355,0.860233918128655,0.9136469675339856,0.118,0.0015,0.145,0.34444444444444444,0.9763779527559056,0.5092402464065708,0.0,0.0,0.6126500000000001,0.0,0.0
A_main,28003,adversarial_counterfeit,eager_eatl,2000,0.958,0.958,0.9568326983155806,0.0365,0.0055,0.0,0.762987012987013,0.9552845528455285,0.848375451263538,0.10199999999999987,1.0,0.2878000000000047,0.0,0.772
A_main,28003,adversarial_counterfeit,risk_aware_eatl,2000,0.975,0.975,0.9647773729732736,0.019,0.006,0.0,0.8602941176470589,0.9512195121951219,0.9034749034749036,0.07765999999999988,0.7665,0.17626000000000094,0.0,0.5485
A_main,28003,adversarial_counterfeit,cached_eatl,2000,0.959,0.959,0.9626451965773934,0.037,0.004,0.0,0.7628205128205128,0.967479674796748,0.8530465949820789,0.09128999999999976,0.895,0.27869000000000377,0.0,0.6885
A_main,28003,adversarial_counterfeit,oracle_hidden_state,2000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
A_main,28003,adversarial_counterfeit,random_test_control,2000,0.5125,0.5125,0.5088740254563321,0.4265,0.061,0.0,0.1269191402251791,0.5040650406504065,0.20278004905968924,0.06630000000000039,1.0,2.2354000000000185,0.0,0.4935
A_main,28003,degraded_worn,text_prior,2000,0.841,0.841,0.9046762589928057,0.159,0.0,0.0,0.5107692307692308,1.0,0.6761710794297353,0.0,0.0,0.795,0.0,0.0
A_main,28003,degraded_worn,calibrated_text_prior,2000,0.841,0.841,0.9046762589928057,0.159,0.0,0.0,0.5107692307692308,1.0,0.6761710794297353,0.0,0.0,0.795,0.0,0.0
A_main,28003,degraded_worn,passive_vision_proxy,2000,0.7465,0.7465,0.8480215827338129,0.2535,0.0,0.0,0.3957091775923719,1.0,0.5670367207514945,0.0,0.0,1.2675,0.0,0.0
A_main,28003,degraded_worn,uncertainty_vision_proxy,2000,0.7465,0.8876337693222355,0.9299999999999999,0.0945,0.0,0.159,0.6372360844529751,1.0,0.7784290738569755,0.0,0.0,0.49634999999999757,0.0,0.0
A_main,28003,degraded_worn,conservative_prior,2000,0.7445,0.8707602339181286,0.9296626352641629,0.1105,0.0,0.145,0.3861111111111111,1.0,0.5571142284569138,0.0,0.0,0.5742499999999996,0.0,0.0
A_main,28003,degraded_worn,eager_eatl,2000,0.955,0.955,0.9488963046430325,0.035,0.01,0.0,0.8167539267015707,0.9397590361445783,0.8739495798319328,0.10199999999999987,1.0,0.28300000000000397,0.0,0.811
A_main,28003,degraded_worn,risk_aware_eatl,2000,0.973,0.973,0.9693377827858196,0.021,0.006,0.0,0.8839779005524862,0.963855421686747,0.9221902017291066,0.07186499999999983,0.7105,0.18046500000000112,0.0,0.5385
A_main,28003,degraded_worn,cached_eatl,2000,0.957,0.957,0.9633642483603478,0.0385,0.0045,0.0,0.8075,0.9728915662650602,0.8825136612021858,0.10199999999999987,1.0,0.2972000000000049,0.0,0.814
A_main,28003,degraded_worn,oracle_hidden_state,2000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
A_main,28003,degraded_worn,random_test_control,2000,0.506,0.506,0.5180722891566265,0.417,0.077,0.0,0.17588932806324112,0.536144578313253,0.2648809523809524,0.06630000000000039,1.0,2.1975000000000158,0.0,0.51
A_main,28003,task_demand_shift,text_prior,2000,0.921,0.921,0.9214953542814768,0.0565,0.0225,0.0,0.8261538461538461,0.9226804123711341,0.8717532467532467,0.0,0.0,0.29600000000000026,0.0,0.0
A_main,28003,task_demand_shift,calibrated_text_prior,2000,0.921,0.921,0.9214953542814768,0.0565,0.0225,0.0,0.8261538461538461,0.9226804123711341,0.8717532467532467,0.0,0.0,0.29600000000000026,0.0,0.0
A_main,28003,task_demand_shift,passive_vision_proxy,2000,0.811,0.811,0.8667136812411848,0.189,0.0,0.0,0.60625,1.0,0.754863813229572,0.0,0.0,0.945,0.0,0.0
A_main,28003,task_demand_shift,uncertainty_vision_proxy,2000,0.811,0.8796095444685467,0.9120443740095088,0.111,0.0,0.078,0.7238805970149254,1.0,0.8398268398268398,0.0,0.0,0.5666999999999998,0.0,0.0
A_main,28003,task_demand_shift,conservative_prior,2000,0.818,0.9567251461988304,0.9292900092506938,0.0145,0.0225,0.145,0.9194444444444444,0.8803191489361702,0.8994565217391304,0.0,0.0,0.1077500000000005,0.0,0.0
A_main,28003,task_demand_shift,eager_eatl,2000,0.975,0.975,0.9778110595727976,0.0205,0.0045,0.0,0.9332247557003257,0.9845360824742269,0.9581939799331103,0.10553575000000005,1.0,0.21073575000000133,0.0,0.9
A_main,28003,task_demand_shift,risk_aware_eatl,2000,0.984,0.984,0.9795995521498262,0.007,0.009,0.0,0.9757785467128027,0.9690721649484536,0.9724137931034483,0.0565429999999999,0.556,0.09694300000000021,0.0,0.463
A_main,28003,task_demand_shift,cached_eatl,2000,0.978,0.978,0.9784072237651404,0.016,0.006,0.0,0.946843853820598,0.979381443298969,0.9628378378378377,0.10553575000000005,1.0,0.18913575000000113,0.0,0.902
A_main,28003,task_demand_shift,oracle_hidden_state,2000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
A_main,28003,task_demand_shift,random_test_control,2000,0.519,0.519,0.5184641259408973,0.3405,0.1405,0.0,0.3065173116089613,0.5171821305841925,0.3849104859335038,0.06859823750000045,1.0,1.8553982375000146,0.0,0.519
A_main,28003,embodiment_shift,text_prior,2000,0.9595,0.9595,0.9689404795328888,0.038,0.0025,0.0,0.8830769230769231,0.9913644214162349,0.934092758340114,0.0,0.0,0.1915,0.0,0.0
A_main,28003,embodiment_shift,calibrated_text_prior,2000,0.9595,0.9595,0.9689404795328888,0.038,0.0025,0.0,0.8830769230769231,0.9913644214162349,0.934092758340114,0.0,0.0,0.1915,0.0,0.0
A_main,28003,embodiment_shift,passive_vision_proxy,2000,0.7965,0.7965,0.8567909922589725,0.2035,0.0,0.0,0.5872210953346856,1.0,0.7399361022364218,0.0,0.0,1.0175,0.0,0.0
A_main,28003,embodiment_shift,uncertainty_vision_proxy,2000,0.7965,0.8815716657443277,0.9128664495114007,0.107,0.0,0.0965,0.7301387137452712,1.0,0.8440233236151604,0.0,0.0,0.5494749999999993,0.0,0.0
A_main,28003,embodiment_shift,conservative_prior,2000,0.835,0.9766081871345029,0.9797430830039526,0.0175,0.0025,0.145,0.9027777777777778,0.9848484848484849,0.9420289855072465,0.0,0.0,0.11075000000000061,0.0,0.0
A_main,28003,embodiment_shift,eager_eatl,2000,0.952,0.952,0.9544520327337653,0.0365,0.0115,0.0,0.8839427662957074,0.9602763385146805,0.9205298013245033,0.10199999999999987,1.0,0.2914000000000042,0.0,0.9145
A_main,28003,embodiment_shift,risk_aware_eatl,2000,0.967,0.967,0.9578442776074161,0.0145,0.0185,0.0,0.9492119089316988,0.9360967184801382,0.942608695652174,0.05608499999999974,0.5655,0.13968500000000045,0.0,0.498
A_main,28003,embodiment_shift,cached_eatl,2000,0.9615,0.9615,0.9590906936296048,0.025,0.0135,0.0,0.9169435215946844,0.9533678756476683,0.9348010160880609,0.10199999999999987,1.0,0.23510000000000178,0.0,0.923
A_main,28003,embodiment_shift,oracle_hidden_state,2000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
A_main,28003,embodiment_shift,random_test_control,2000,0.526,0.526,0.5323685307605265,0.343,0.131,0.0,0.3160518444666002,0.5474956822107081,0.40075853350189633,0.06630000000000039,1.0,1.8599000000000139,0.0,0.5215
A_main,28004,typical,text_prior,2000,0.9955,0.9955,0.994677174535612,0.002,0.0025,0.0,0.9938461538461538,0.9923195084485407,0.9930822444273636,0.0,0.0,0.0115,0.0,0.0
A_main,28004,typical,calibrated_text_prior,2000,0.9955,0.9955,0.994677174535612,0.002,0.0025,0.0,0.9938461538461538,0.9923195084485407,0.9930822444273636,0.0,0.0,0.0115,0.0,0.0
A_main,28004,typical,passive_vision_proxy,2000,0.8245,0.8245,0.8699036323202372,0.1755,0.0,0.0,0.6497005988023952,1.0,0.7876588021778584,0.0,0.0,0.8775,0.0,0.0
A_main,28004,typical,uncertainty_vision_proxy,2000,0.8245,0.9015855658829962,0.9235993208828523,0.09,0.0,0.0855,0.7833935018050542,1.0,0.8785425101214575,0.0,0.0,0.46282499999999877,0.0,0.0
A_main,28004,typical,conservative_prior,2000,0.8505,0.9947368421052631,0.9915922125551091,0.002,0.0025,0.145,0.9888888888888889,0.9861495844875346,0.9875173370319003,0.0,0.0,0.03324999999999991,0.0,0.0
A_main,28004,typical,eager_eatl,2000,0.973,0.973,0.9704474726115607,0.015,0.012,0.0,0.954337899543379,0.9631336405529954,0.9587155963302753,0.10199999999999987,1.0,0.18420000000000145,0.0,0.9685
A_main,28004,typical,risk_aware_eatl,2000,0.984,0.984,0.9789990651321625,0.0045,0.0115,0.0,0.9858712715855573,0.9646697388632872,0.9751552795031055,0.05521999999999971,0.5575,0.08462000000000003,0.0,0.537
A_main,28004,typical,cached_eatl,2000,0.9725,0.9725,0.9732560615532471,0.0195,0.008,0.0,0.9421364985163204,0.9754224270353302,0.9584905660377359,0.10199999999999987,1.0,0.20430000000000165,0.0,0.968
A_main,28004,typical,oracle_hidden_state,2000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
A_main,28004,typical,random_test_control,2000,0.492,0.492,0.4966528087597458,0.3485,0.1595,0.0,0.3226433430515063,0.5099846390168971,0.3952380952380953,0.06630000000000039,1.0,1.9045000000000138,0.0,0.4925
A_main,28004,label_preserving_flips,text_prior,2000,0.8135,0.8135,0.8808923447525632,0.183,0.0035,0.0,0.4369230769230769,0.9759450171821306,0.6036131774707758,0.0,0.0,0.9170999999999999,0.0,0.0
A_main,28004,label_preserving_flips,calibrated_text_prior,2000,0.8135,0.8135,0.8808923447525632,0.183,0.0035,0.0,0.4369230769230769,0.9759450171821306,0.6036131774707758,0.0,0.0,0.9170999999999999,0.0,0.0
A_main,28004,label_preserving_flips,passive_vision_proxy,2000,0.7915,0.7915,0.8779988297249854,0.2085,0.0,0.0,0.4110169491525424,1.0,0.5825825825825826,0.0,0.0,1.0425,0.0,0.0
A_main,28004,label_preserving_flips,uncertainty_vision_proxy,2000,0.7915,0.8913288288288288,0.9350168350168351,0.0965,0.0,0.112,0.6012396694214877,1.0,0.7509677419354839,0.0,0.0,0.4992999999999983,0.0,0.0
A_main,28004,label_preserving_flips,conservative_prior,2000,0.7435,0.8695906432748538,0.907546015657855,0.108,0.0035,0.145,0.4,0.9536423841059603,0.563600782778865,0.0,0.0,0.5638499999999991,0.0,0.0
A_main,28004,label_preserving_flips,eager_eatl,2000,0.978,0.978,0.974296176096228,0.0175,0.0045,0.0,0.889589905362776,0.9690721649484536,0.9276315789473685,0.10199999999999987,1.0,0.19220000000000143,0.0,0.8005
A_main,28004,label_preserving_flips,risk_aware_eatl,2000,0.9855,0.9855,0.9829616403153709,0.0115,0.003,0.0,0.9253246753246753,0.979381443298969,0.9515859766277128,0.06998999999999973,0.697,0.12929000000000032,0.0,0.504
A_main,28004,label_preserving_flips,cached_eatl,2000,0.967,0.967,0.9678596635157716,0.0285,0.0045,0.0,0.831858407079646,0.9690721649484536,0.8952380952380952,0.10148999999999987,0.995,0.24669000000000152,0.0,0.7895
