family,regime,method,seeds,n_total,accuracy,accuracy_se,nonabstain_accuracy,nonabstain_accuracy_se,balanced_accuracy,balanced_accuracy_se,unsafe_false_positive_rate,unsafe_false_positive_rate_se,avoidable_false_negative_rate,avoidable_false_negative_rate_se,abstention_rate,abstention_rate_se,precision,precision_se,recall,recall_se,f1,f1_se,mean_test_cost,mean_test_cost_se,mean_tests_used,mean_tests_used_se,mean_total_cost,mean_total_cost_se,stale_unsafe_rate,stale_unsafe_rate_se,dominated_rate,dominated_rate_se
C_selector_ablation,adversarial_counterfeit,cheapest_test_selector,12,28800,0.8914930555555556,0.001099359812050815,0.8914930555555556,0.001099359812050815,0.9215265059699751,0.0013342404655871645,0.10361111111111111,0.0011004061335753842,0.004895833333333334,0.000299607803400689,0.0,0.0,0.5452257884959718,0.006115060486399265,0.9620235877277505,0.002409353518848594,0.6957905767374346,0.00521684589228455,0.01279999999999993,0.0,0.155,0.0,0.5305930555555539,0.005479822744963378,0.0,0.0,0.0,0.0
C_selector_ablation,adversarial_counterfeit,eager_eatl,12,28800,0.9587847222222222,0.0007953104827859197,0.9587847222222222,0.0007953104827859197,0.9587778830061132,0.0015347576106812739,0.035902777777777777,0.0006683874047162986,0.0053125,0.0003368071826473247,0.0,0.0,0.7749939090649047,0.005257151778365372,0.9587802409634268,0.00281180336621915,0.8570541332688076,0.003790682345765108,0.10200000000000006,0.0,1.0,0.0,0.2592013888888877,0.003380295109403371,0.0,0.0,0.0,0.0
C_selector_ablation,adversarial_counterfeit,random_test_control,12,28800,0.5000347222222222,0.003229709686068557,0.5000347222222222,0.003229709686068557,0.49444087542629833,0.0050835942662927165,0.4335763888888889,0.0028191948625662776,0.06638888888888889,0.0017627999104067916,0.0,0.0,0.12662230059243856,0.0024246885970735325,0.4868151754890512,0.008967717937880112,0.20087848587504417,0.0035902996895304834,0.06630000000000003,0.0,1.0,0.0,2.257440277777777,0.014069196248321642,0.0,0.0,0.0,0.0
C_selector_ablation,adversarial_counterfeit,risk_aware_eatl,12,28800,0.9687152777777778,0.0011967380931901868,0.9687152777777778,0.0011967380931901868,0.9640893598718348,0.0018312485038778576,0.025833333333333333,0.0010855649121315493,0.005451388888888889,0.0004335540343827023,0.0,0.0,0.8272708374040179,0.007070837117923404,0.9578369439925591,0.003279192761742627,0.8875975304111012,0.0045145553159396876,0.07776736111111122,9.202585923661815e-05,0.7682638888888889,0.0009468644722683401,0.19076302083333013,0.005455465095101312,0.0,0.0,0.0,0.0
C_selector_ablation,adversarial_counterfeit,risk_no_abstention,12,28800,0.9691319444444445,0.0009094908719630222,0.9691319444444445,0.0009094908719630222,0.9659864112159269,0.001644912620356815,0.025972222222222223,0.0009279229306400568,0.004895833333333334,0.00040749049791652316,0.0,0.0,0.8273837465111225,0.00490873947407811,0.9618080956426676,0.003484500380146203,0.8894294873332456,0.0032374394831722222,0.07776736111111122,9.202585923661815e-05,0.7682638888888889,0.0009468644722683401,0.19112413194444142,0.0046064399875582265,0.0,0.0,0.0,0.0
C_selector_ablation,adversarial_counterfeit,risk_no_failure_harm,12,28800,0.9686111111111111,0.0007595722849845937,0.9686111111111111,0.0007595722849845937,0.9658526229167163,0.0012336146527347804,0.026493055555555554,0.0009723913092501777,0.004895833333333334,0.0004009832454496238,0.0,0.0,0.824436381673979,0.005628765735091746,0.962128101968051,0.003065964460100908,0.8877831146229195,0.0028278489718638598,0.07776736111111122,9.202585923661815e-05,0.7682638888888889,0.0009468644722683401,0.193728298611108,0.004716440066853443,0.0,0.0,0.0,0.0
C_selector_ablation,adversarial_counterfeit,risk_no_test_harm,12,28800,0.9657638888888889,0.0007552310094703126,0.9657638888888889,0.0007552310094703126,0.9585984519922679,0.0011351536841695004,0.02763888888888889,0.0007277372955045235,0.006597222222222222,0.0002983246805735015,0.0,0.0,0.8159386945785445,0.004761041362097414,0.9489366701768795,0.0021754948458941412,0.8773355103974163,0.002914298522565236,0.07776736111111122,9.202585923661815e-05,0.7682638888888889,0.0009468644722683401,0.20047829861110772,0.003606440060985227,0.0,0.0,0.0,0.0
C_selector_ablation,label_preserving_flips,cheapest_test_selector,12,28800,0.9047916666666667,0.0008846271732714536,0.9047916666666667,0.0008846271732714536,0.9335945537968757,0.0013610456692440738,0.09149305555555555,0.000851225741120227,0.003715277777777778,0.000374994154462483,0.0,0.0,0.6001057068863787,0.004753643413902262,0.9737009207597809,0.0026077657192195925,0.7424320773699652,0.0037456221982807175,0.01279999999999993,0.0,0.155,0.0,0.4692944444444425,0.004232887082447389,0.0,0.0,0.0,0.0
C_selector_ablation,label_preserving_flips,eager_eatl,12,28800,0.9743055555555555,0.0008147119808081174,0.9743055555555555,0.0008147119808081174,0.972721384789118,0.0011327514976231035,0.021527777777777778,0.0009654344578894824,0.004166666666666667,0.0003662704470798053,0.0,0.0,0.8641400034381985,0.006012029772040043,0.97049495283257,0.002611169151848252,0.9140576633236172,0.0030811999558916317,0.10200000000000006,0.0,1.0,0.0,0.18663888888888577,0.0047055819409417225,0.0,0.0,0.0,0.0
C_selector_ablation,label_preserving_flips,random_test_control,12,28800,0.49822916666666667,0.0017491618062405701,0.49822916666666667,0.0017491618062405701,0.5026765431570911,0.002531311376976477,0.4325,0.0015924115079885652,0.06927083333333334,0.0008720865999880908,0.0,0.0,0.14241113816578918,0.0021946535970908307,0.5089249642467335,0.0048579732043417725,0.22250130247051508,0.003027326153400497,0.06630000000000003,0.0,1.0,0.0,2.2537875,0.007934603053100116,0.0,0.0,0.0,0.0
