family,seed,noise,guard,n,accuracy,nonabstain_accuracy,balanced_accuracy,unsafe_false_positive_rate,avoidable_false_negative_rate,abstention_rate,precision,recall,f1,mean_test_cost,mean_tests_used,mean_total_cost,stale_unsafe_rate,dominated_rate
E_noise_bias,28404,0.0,bayes_guard,2000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5100000000000016,5.0,0.5100000000000016,0.0,0.0
E_noise_bias,28405,0.0,bayes_guard,2000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5100000000000016,5.0,0.5100000000000016,0.0,0.0
E_noise_bias,28406,0.0,bayes_guard,2000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5100000000000016,5.0,0.5100000000000016,0.0,0.0
E_noise_bias,28407,0.0,bayes_guard,2000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5100000000000016,5.0,0.5100000000000016,0.0,0.0
E_noise_bias,28408,0.0,bayes_guard,2000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5100000000000016,5.0,0.5100000000000016,0.0,0.0
E_noise_bias,28409,0.0,bayes_guard,2000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5100000000000016,5.0,0.5100000000000016,0.0,0.0
E_noise_bias,28410,0.0,bayes_guard,2000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5100000000000016,5.0,0.5100000000000016,0.0,0.0
E_noise_bias,28401,0.01,crisp_guard,2000,0.984,0.984,0.9891851366722968,0.0155,0.0005,0.0,0.8959731543624161,0.996268656716418,0.9434628975265017,0.10199999999999987,1.0,0.17980000000000126,0.0,0.0
E_noise_bias,28402,0.01,crisp_guard,2000,0.991,0.991,0.9876597267625178,0.0065,0.0025,0.0,0.9568106312292359,0.9829351535836177,0.9696969696969697,0.10199999999999987,1.0,0.1360000000000002,0.0,0.0
E_noise_bias,28403,0.01,crisp_guard,2000,0.994,0.994,0.9931428571428571,0.005,0.001,0.0,0.9612403100775194,0.992,0.9763779527559056,0.10199999999999987,1.0,0.12760000000000019,0.0,0.0
E_noise_bias,28404,0.01,crisp_guard,2000,0.9835,0.9835,0.986029984423676,0.015,0.0015,0.0,0.9047619047619048,0.9895833333333334,0.945273631840796,0.10199999999999987,1.0,0.17790000000000117,0.0,0.0
E_noise_bias,28405,0.01,crisp_guard,2000,0.994,0.994,0.9965257672264042,0.006,0.0,0.0,0.9578947368421052,1.0,0.978494623655914,0.10199999999999987,1.0,0.13200000000000026,0.0,0.0
E_noise_bias,28406,0.01,crisp_guard,2000,0.99,0.99,0.9914559691135567,0.009,0.001,0.0,0.944954128440367,0.9935691318327974,0.9686520376175548,0.10199999999999987,1.0,0.1476000000000005,0.0,0.0
E_noise_bias,28407,0.01,crisp_guard,2000,0.9885,0.9885,0.9850384853081633,0.009,0.0025,0.0,0.9328358208955224,0.9803921568627451,0.9560229445506693,0.10199999999999987,1.0,0.1485000000000005,0.0,0.0
E_noise_bias,28408,0.01,crisp_guard,2000,0.99,0.99,0.9924899041649087,0.0095,0.0005,0.0,0.924901185770751,0.9957446808510638,0.9590163934426229,0.10199999999999987,1.0,0.14980000000000074,0.0,0.0
E_noise_bias,28409,0.01,crisp_guard,2000,0.9915,0.9915,0.9906871210318308,0.007,0.0015,0.0,0.9530201342281879,0.9895470383275261,0.9709401709401708,0.10199999999999987,1.0,0.13790000000000027,0.0,0.0
E_noise_bias,28410,0.01,crisp_guard,2000,0.9885,0.9885,0.9888601292943304,0.01,0.0015,0.0,0.9331103678929766,0.9893617021276596,0.9604130808950085,0.10199999999999987,1.0,0.15290000000000076,0.0,0.0
E_noise_bias,28401,0.01,margin_abstain_guard,2000,0.985,0.9959555106167847,0.9960580429890586,0.0035,0.0005,0.011,0.9739776951672863,0.9961977186311787,0.9849624060150376,0.10199999999999987,1.0,0.12145000000000003,0.0,0.0
E_noise_bias,28402,0.01,margin_abstain_guard,2000,0.979,0.9954245043213015,0.9958906503814282,0.004,0.0005,0.0165,0.9730639730639731,0.996551724137931,0.9846678023850085,0.10199999999999987,1.0,0.12477500000000025,0.0,0.0
E_noise_bias,28403,0.01,margin_abstain_guard,2000,0.9825,0.9959452610238216,0.9941822562358277,0.003,0.001,0.0135,0.9759036144578314,0.9918367346938776,0.9838056680161944,0.10199999999999987,1.0,0.11962500000000008,0.0,0.0
E_noise_bias,28404,0.01,margin_abstain_guard,2000,0.984,0.9964556962025316,0.9950233307249293,0.0025,0.001,0.0125,0.9826989619377162,0.993006993006993,0.9878260869565217,0.10199999999999987,1.0,0.11697500000000005,0.0,0.0
E_noise_bias,28405,0.01,margin_abstain_guard,2000,0.9845,0.9959534648457259,0.9961145075581695,0.0035,0.0005,0.0115,0.974910394265233,0.9963369963369964,0.9855072463768116,0.10199999999999987,1.0,0.12152500000000019,0.0,0.0
E_noise_bias,28406,0.01,margin_abstain_guard,2000,0.9815,0.9959411466260781,0.9975975975975976,0.004,0.0,0.0145,0.9745222929936306,1.0,0.9870967741935484,0.10199999999999987,1.0,0.12417500000000016,0.0,0.0
E_noise_bias,28407,0.01,margin_abstain_guard,2000,0.9835,0.9949418310571573,0.9971031286210892,0.005,0.0,0.0115,0.9616858237547893,1.0,0.98046875,0.10199999999999987,1.0,0.12872500000000023,0.0,0.0
E_noise_bias,28408,0.01,margin_abstain_guard,2000,0.977,0.994908350305499,0.995238844632959,0.0045,0.0005,0.018,0.9623430962343096,0.9956709956709957,0.9787234042553191,0.10199999999999987,1.0,0.12750000000000017,0.0,0.0
E_noise_bias,28409,0.01,margin_abstain_guard,2000,0.9855,0.9969650986342944,0.99822695035461,0.003,0.0,0.0115,0.979381443298969,1.0,0.9895833333333333,0.10199999999999987,1.0,0.1187250000000001,0.0,0.0
E_noise_bias,28410,0.01,margin_abstain_guard,2000,0.983,0.9969574036511156,0.9951725086619725,0.002,0.001,0.014,0.9855072463768116,0.9927007299270073,0.9890909090909091,0.10199999999999987,1.0,0.11470000000000018,0.0,0.0
E_noise_bias,28401,0.01,repeat3_guard,2000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3060000000000007,3.0,0.3060000000000007,0.0,0.0
E_noise_bias,28402,0.01,repeat3_guard,2000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3060000000000007,3.0,0.3060000000000007,0.0,0.0
E_noise_bias,28403,0.01,repeat3_guard,2000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3060000000000007,3.0,0.3060000000000007,0.0,0.0
E_noise_bias,28404,0.01,repeat3_guard,2000,0.9995,0.9995,0.9997079439252337,0.0005,0.0,0.0,0.9965397923875432,1.0,0.9982668977469671,0.3060000000000007,3.0,0.3085000000000007,0.0,0.0
E_noise_bias,28405,0.01,repeat3_guard,2000,0.999,0.999,0.9994209612044007,0.001,0.0,0.0,0.9927272727272727,1.0,0.9963503649635036,0.3060000000000007,3.0,0.3110000000000006,0.0,0.0
E_noise_bias,28406,0.01,repeat3_guard,2000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3060000000000007,3.0,0.3060000000000007,0.0,0.0
E_noise_bias,28407,0.01,repeat3_guard,2000,0.999,0.999,0.9994269340974212,0.001,0.0,0.0,0.9922178988326849,1.0,0.99609375,0.3060000000000007,3.0,0.31100000000000066,0.0,0.0
E_noise_bias,28408,0.01,repeat3_guard,2000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3060000000000007,3.0,0.3060000000000007,0.0,0.0
E_noise_bias,28409,0.01,repeat3_guard,2000,0.999,0.999,0.9994162288382954,0.001,0.0,0.0,0.9930795847750865,1.0,0.9965277777777778,0.3060000000000007,3.0,0.3110000000000006,0.0,0.0
E_noise_bias,28410,0.01,repeat3_guard,2000,0.9995,0.9995,0.9997089639115251,0.0005,0.0,0.0,0.9964664310954063,1.0,0.9982300884955753,0.3060000000000007,3.0,0.3085000000000007,0.0,0.0
E_noise_bias,28401,0.01,bayes_guard,2000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5100000000000016,5.0,0.5100000000000016,0.0,0.0
E_noise_bias,28402,0.01,bayes_guard,2000,0.9985,1.0,1.0,0.0,0.0,0.0015,1.0,1.0,1.0,0.5100000000000016,5.0,0.5102250000000016,0.0,0.0
E_noise_bias,28403,0.01,bayes_guard,2000,0.998,1.0,1.0,0.0,0.0,0.002,1.0,1.0,1.0,0.5100000000000016,5.0,0.5103000000000015,0.0,0.0
E_noise_bias,28404,0.01,bayes_guard,2000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5100000000000016,5.0,0.5100000000000016,0.0,0.0
E_noise_bias,28405,0.01,bayes_guard,2000,0.9995,1.0,1.0,0.0,0.0,0.0005,1.0,1.0,1.0,0.5100000000000016,5.0,0.5100750000000016,0.0,0.0
E_noise_bias,28406,0.01,bayes_guard,2000,0.999,1.0,1.0,0.0,0.0,0.001,1.0,1.0,1.0,0.5100000000000016,5.0,0.5101500000000015,0.0,0.0
E_noise_bias,28407,0.01,bayes_guard,2000,0.9995,1.0,1.0,0.0,0.0,0.0005,1.0,1.0,1.0,0.5100000000000016,5.0,0.5100750000000016,0.0,0.0
E_noise_bias,28408,0.01,bayes_guard,2000,0.9985,1.0,1.0,0.0,0.0,0.0015,1.0,1.0,1.0,0.5100000000000016,5.0,0.5102250000000016,0.0,0.0
E_noise_bias,28409,0.01,bayes_guard,2000,0.9985,1.0,1.0,0.0,0.0,0.0015,1.0,1.0,1.0,0.5100000000000016,5.0,0.5102250000000016,0.0,0.0
E_noise_bias,28410,0.01,bayes_guard,2000,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5100000000000016,5.0,0.5100000000000016,0.0,0.0
E_noise_bias,28401,0.03,crisp_guard,2000,0.9665,0.9665,0.9711962703802006,0.0305,0.003,0.0,0.8111455108359134,0.9776119402985075,0.8866328257191202,0.10199999999999987,1.0,0.25630000000000197,0.0,0.0
E_noise_bias,28402,0.03,crisp_guard,2000,0.9735,0.9735,0.9759942497365796,0.0235,0.003,0.0,0.8592814371257484,0.9795221843003413,0.915470494417863,0.10199999999999987,1.0,0.22130000000000202,0.0,0.0
E_noise_bias,28403,0.03,crisp_guard,2000,0.9685,0.9685,0.9631428571428571,0.026,0.0055,0.0,0.8213058419243986,0.956,0.8835489833641405,0.10199999999999987,1.0,0.23530000000000204,0.0,0.0
E_noise_bias,28404,0.03,crisp_guard,2000,0.9655,0.9655,0.9682956905503635,0.0305,0.004,0.0,0.8211143695014663,0.9722222222222222,0.890302066772655,0.10199999999999987,1.0,0.256900000000002,0.0,0.0
E_noise_bias,28405,0.03,crisp_guard,2000,0.976,0.976,0.9706832445685949,0.019,0.005,0.0,0.8737541528239202,0.9633699633699634,0.916376306620209,0.10199999999999987,1.0,0.2000000000000014,0.0,0.0
E_noise_bias,28406,0.03,crisp_guard,2000,0.9635,0.9635,0.9587143213416108,0.029,0.0075,0.0,0.8361581920903954,0.9517684887459807,0.8902255639097744,0.10199999999999987,1.0,0.2515000000000017,0.0,0.0
E_noise_bias,28407,0.03,crisp_guard,2000,0.9735,0.9735,0.9747682454070453,0.0235,0.003,0.0,0.8412162162162162,0.9764705882352941,0.9038112522686025,0.10199999999999987,1.0,0.22130000000000177,0.0,0.0
E_noise_bias,28408,0.03,crisp_guard,2000,0.9705,0.9705,0.9685311313362666,0.0255,0.004,0.0,0.8165467625899281,0.9659574468085106,0.884990253411306,0.10199999999999987,1.0,0.2319000000000018,0.0,0.0
E_noise_bias,28409,0.03,crisp_guard,2000,0.97,0.97,0.9679841181699282,0.025,0.005,0.0,0.8470948012232415,0.9651567944250871,0.9022801302931596,0.10199999999999987,1.0,0.2300000000000015,0.0,0.0
E_noise_bias,28410,0.03,crisp_guard,2000,0.9705,0.9705,0.972454775881571,0.026,0.0035,0.0,0.8409785932721713,0.975177304964539,0.90311986863711,0.10199999999999987,1.0,0.23410000000000192,0.0,0.0
E_noise_bias,28401,0.03,margin_abstain_guard,2000,0.9525,0.9865354738477473,0.9873486627077291,0.0115,0.0015,0.0345,0.9178571428571428,0.9884615384615385,0.951851851851852,0.10199999999999987,1.0,0.16557500000000086,0.0,0.0
E_noise_bias,28402,0.03,margin_abstain_guard,2000,0.95,0.9900990099009901,0.9853198814608211,0.0065,0.003,0.0405,0.9547038327526133,0.9785714285714285,0.9664902998236331,0.10199999999999987,1.0,0.1423750000000006,0.0,0.0
E_noise_bias,28403,0.03,margin_abstain_guard,2000,0.941,0.9832810867293625,0.9759667278065864,0.012,0.004,0.043,0.9051383399209486,0.9662447257383966,0.9346938775510203,0.10199999999999987,1.0,0.17085000000000097,0.0,0.0
E_noise_bias,28404,0.03,margin_abstain_guard,2000,0.948,0.9890453834115805,0.9920700469755528,0.01,0.0005,0.0415,0.9303135888501742,0.996268656716418,0.9621621621621622,0.10199999999999987,1.0,0.15852500000000086,0.0,0.0
E_noise_bias,28405,0.03,margin_abstain_guard,2000,0.9505,0.9890738813735692,0.9889081199257581,0.009,0.0015,0.039,0.9357142857142857,0.9886792452830189,0.9614678899082569,0.10199999999999987,1.0,0.1537500000000009,0.0,0.0
E_noise_bias,28406,0.03,margin_abstain_guard,2000,0.9465,0.9879958246346555,0.9873981736242391,0.0095,0.002,0.042,0.9391025641025641,0.9865319865319865,0.9622331691297208,0.10199999999999987,1.0,0.15700000000000075,0.0,0.0
E_noise_bias,28407,0.03,margin_abstain_guard,2000,0.95,0.9906152241918665,0.9893721722780422,0.0075,0.0015,0.041,0.94140625,0.9877049180327869,0.964,0.10199999999999987,1.0,0.14655000000000065,0.0,0.0
E_noise_bias,28408,0.03,margin_abstain_guard,2000,0.9485,0.9864794591783671,0.9827957464051201,0.0105,0.0025,0.0385,0.9135802469135802,0.9779735682819384,0.9446808510638298,0.10199999999999987,1.0,0.1617750000000009,0.0,0.0
E_noise_bias,28409,0.03,margin_abstain_guard,2000,0.9355,0.9842188321935823,0.9846667027768751,0.013,0.002,0.0495,0.9115646258503401,0.9852941176470589,0.9469964664310954,0.10199999999999987,1.0,0.175625000000001,0.0,0.0
E_noise_bias,28410,0.03,margin_abstain_guard,2000,0.952,0.9875518672199171,0.9896421506923215,0.011,0.001,0.036,0.9236111111111112,0.9925373134328358,0.9568345323741008,0.10199999999999987,1.0,0.16300000000000078,0.0,0.0
E_noise_bias,28401,0.03,repeat3_guard,2000,0.998,0.998,0.9988452655889146,0.002,0.0,0.0,0.9852941176470589,1.0,0.9925925925925926,0.3060000000000007,3.0,0.3160000000000006,0.0,0.0
E_noise_bias,28402,0.03,repeat3_guard,2000,0.9965,0.9965,0.997949619214997,0.0035,0.0,0.0,0.9766666666666667,1.0,0.988195615514334,0.3060000000000007,3.0,0.3235000000000004,0.0,0.0
E_noise_bias,28403,0.03,repeat3_guard,2000,0.9985,0.9985,0.9991428571428571,0.0015,0.0,0.0,0.9881422924901185,1.0,0.9940357852882703,0.3060000000000007,3.0,0.3135000000000006,0.0,0.0
E_noise_bias,28404,0.03,repeat3_guard,2000,0.9975,0.9975,0.9970956645898235,0.002,0.0005,0.0,0.9862542955326461,0.9965277777777778,0.991364421416235,0.3060000000000007,3.0,0.31630000000000064,0.0,0.0
E_noise_bias,28405,0.03,repeat3_guard,2000,0.9965,0.9965,0.9948893993479981,0.0025,0.001,0.0,0.9818840579710145,0.9926739926739927,0.9872495446265938,0.3060000000000007,3.0,0.31910000000000044,0.0,0.0
E_noise_bias,28406,0.03,repeat3_guard,2000,0.9985,0.9985,0.9978002166467725,0.001,0.0005,0.0,0.9935897435897436,0.9967845659163987,0.9951845906902087,0.3060000000000007,3.0,0.3113000000000006,0.0,0.0
E_noise_bias,28407,0.03,repeat3_guard,2000,0.9965,0.9965,0.992971515253666,0.002,0.0015,0.0,0.984375,0.9882352941176471,0.9863013698630138,0.3060000000000007,3.0,0.31690000000000057,0.0,0.0
E_noise_bias,28408,0.03,repeat3_guard,2000,0.998,0.998,0.9970224820685913,0.0015,0.0005,0.0,0.9873417721518988,0.9957446808510638,0.9915254237288136,0.3060000000000007,3.0,0.31380000000000063,0.0,0.0
E_noise_bias,28409,0.03,repeat3_guard,2000,0.9945,0.9945,0.9953389839127313,0.005,0.0005,0.0,0.9662162162162162,0.9965156794425087,0.9811320754716981,0.3060000000000007,3.0,0.33130000000000037,0.0,0.0
E_noise_bias,28410,0.03,repeat3_guard,2000,0.9945,0.9945,0.9967986030267753,0.0055,0.0,0.0,0.962457337883959,1.0,0.9808695652173912,0.3060000000000007,3.0,0.3335000000000003,0.0,0.0
E_noise_bias,28401,0.03,bayes_guard,2000,0.9875,1.0,1.0,0.0,0.0,0.0125,1.0,1.0,1.0,0.5100000000000016,5.0,0.5118750000000014,0.0,0.0
E_noise_bias,28402,0.03,bayes_guard,2000,0.9905,1.0,1.0,0.0,0.0,0.0095,1.0,1.0,1.0,0.5100000000000016,5.0,0.5114250000000015,0.0,0.0
E_noise_bias,28403,0.03,bayes_guard,2000,0.9925,1.0,1.0,0.0,0.0,0.0075,1.0,1.0,1.0,0.5100000000000016,5.0,0.5111250000000015,0.0,0.0
E_noise_bias,28404,0.03,bayes_guard,2000,0.9905,1.0,1.0,0.0,0.0,0.0095,1.0,1.0,1.0,0.5100000000000016,5.0,0.5114250000000015,0.0,0.0
E_noise_bias,28405,0.03,bayes_guard,2000,0.987,1.0,1.0,0.0,0.0,0.013,1.0,1.0,1.0,0.5100000000000016,5.0,0.5119500000000015,0.0,0.0
E_noise_bias,28406,0.03,bayes_guard,2000,0.9925,1.0,1.0,0.0,0.0,0.0075,1.0,1.0,1.0,0.5100000000000016,5.0,0.5111250000000015,0.0,0.0
E_noise_bias,28407,0.03,bayes_guard,2000,0.993,1.0,1.0,0.0,0.0,0.007,1.0,1.0,1.0,0.5100000000000016,5.0,0.5110500000000014,0.0,0.0
E_noise_bias,28408,0.03,bayes_guard,2000,0.9895,1.0,1.0,0.0,0.0,0.0105,1.0,1.0,1.0,0.5100000000000016,5.0,0.5115750000000014,0.0,0.0
E_noise_bias,28409,0.03,bayes_guard,2000,0.993,1.0,1.0,0.0,0.0,0.007,1.0,1.0,1.0,0.5100000000000016,5.0,0.5110500000000014,0.0,0.0
E_noise_bias,28410,0.03,bayes_guard,2000,0.991,1.0,1.0,0.0,0.0,0.009,1.0,1.0,1.0,0.5100000000000016,5.0,0.5113500000000015,0.0,0.0
E_noise_bias,28401,0.05,crisp_guard,2000,0.9495,0.9495,0.9534960876908759,0.045,0.0055,0.0,0.7406340057636888,0.9589552238805971,0.8357723577235772,0.10199999999999987,1.0,0.33030000000000675,0.0,0.0
E_noise_bias,28402,0.05,crisp_guard,2000,0.9445,0.9445,0.946283222466815,0.048,0.0075,0.0,0.7433155080213903,0.9488054607508533,0.8335832083958021,0.10199999999999987,1.0,0.34650000000000636,0.0,0.0
E_noise_bias,28403,0.05,crisp_guard,2000,0.944,0.944,0.9457142857142857,0.0495,0.0065,0.0,0.7053571428571429,0.948,0.8088737201365188,0.10199999999999987,1.0,0.35340000000000704,0.0,0.0
E_noise_bias,28404,0.05,crisp_guard,2000,0.953,0.953,0.9494418483904465,0.039,0.008,0.0,0.7771428571428571,0.9444444444444444,0.8526645768025078,0.10199999999999987,1.0,0.301800000000005,0.0,0.0
E_noise_bias,28405,0.05,crisp_guard,2000,0.963,0.963,0.9616137577921018,0.0315,0.0055,0.0,0.8061538461538461,0.9597069597069597,0.8762541806020067,0.10199999999999987,1.0,0.2628000000000024,0.0,0.0
E_noise_bias,28406,0.05,crisp_guard,2000,0.9455,0.9455,0.9375636566472294,0.043,0.0115,0.0,0.7700534759358288,0.9260450160771704,0.840875912408759,0.10199999999999987,1.0,0.32390000000000535,0.0,0.0
E_noise_bias,28407,0.05,crisp_guard,2000,0.957,0.957,0.961964155289623,0.039,0.004,0.0,0.76,0.9686274509803922,0.8517241379310345,0.10199999999999987,1.0,0.2994000000000048,0.0,0.0
E_noise_bias,28408,0.05,crisp_guard,2000,0.944,0.944,0.9479838466638539,0.0505,0.0055,0.0,0.6892307692307692,0.9531914893617022,0.8,0.10199999999999987,1.0,0.3578000000000065,0.0,0.0
E_noise_bias,28409,0.05,crisp_guard,2000,0.9515,0.9515,0.9557340769804996,0.043,0.0055,0.0,0.7624309392265194,0.9616724738675958,0.8505392912172572,0.10199999999999987,1.0,0.32030000000000575,0.0,0.0
E_noise_bias,28410,0.05,crisp_guard,2000,0.9415,0.9415,0.9466826014085321,0.052,0.0065,0.0,0.7211796246648794,0.9539007092198581,0.8213740458015268,0.10199999999999987,1.0,0.3659000000000082,0.0,0.0
E_noise_bias,28401,0.05,margin_abstain_guard,2000,0.9145,0.9812231759656652,0.9841394268161332,0.016,0.0015,0.068,0.8865248226950354,0.9881422924901185,0.9345794392523364,0.10199999999999987,1.0,0.19310000000000102,0.0,0.0
E_noise_bias,28402,0.05,margin_abstain_guard,2000,0.9065,0.9736842105263158,0.9723083007630746,0.0205,0.004,0.069,0.8646864686468647,0.9703703703703703,0.9144851657940662,0.10199999999999987,1.0,0.217250000000001,0.0,0.0
E_noise_bias,28403,0.05,margin_abstain_guard,2000,0.9155,0.9801927194860813,0.9778383999875824,0.0155,0.003,0.066,0.8816793893129771,0.9746835443037974,0.9258517034068137,0.10199999999999987,1.0,0.19120000000000084,0.0,0.0
