family,hidden_flip_rate,test_harm_weight,failure_harm,method,seeds,n_total,accuracy,accuracy_se,nonabstain_accuracy,nonabstain_accuracy_se,balanced_accuracy,balanced_accuracy_se,unsafe_false_positive_rate,unsafe_false_positive_rate_se,avoidable_false_negative_rate,avoidable_false_negative_rate_se,abstention_rate,abstention_rate_se,precision,precision_se,recall,recall_se,f1,f1_se,mean_test_cost,mean_test_cost_se,mean_tests_used,mean_tests_used_se,mean_total_cost,mean_total_cost_se,stale_unsafe_rate,stale_unsafe_rate_se,dominated_rate,dominated_rate_se
B_phase,0.0,0.0,5.0,risk_aware_eatl,6,6000,0.9815,0.0010878112581387159,0.9815,0.0010878112581387159,0.9789045602851768,0.0016399675545455531,0.009333333333333332,0.0010540925533894599,0.009166666666666667,0.001249444320932754,0.0,0.0,0.9711603862658854,0.003133059784055145,0.9715860403177633,0.0038862701292671216,0.9713246901229384,0.0017436858531277295,0.05556166666666678,0.00023084506588715156,0.5603333333333333,0.001977652929892156,0.052166666666666674,0.004886011779673798,0.0,0.0,0.0,0.0
B_phase,0.0,0.0,5.0,text_prior,6,6000,0.994,0.0005773502691896263,0.994,0.0005773502691896263,0.994091608976305,0.0008283833832871401,0.004166666666666667,0.0003073181485764296,0.0018333333333333333,0.0005426273532033235,0.0,0.0,0.9871794871794872,0.0009455943033120745,0.9943334922572872,0.0016653009114582882,0.9907383028628868,0.0008849815521341585,0.0,0.0,0.0,0.0,0.021933333333333332,0.0015167216107263872,0.0,0.0,0.0,0.0
B_phase,0.0,0.0,10.0,conservative_prior,6,6000,0.849,0.0005773502691896263,0.9929824561403509,0.000675263472736398,0.9917904186672959,0.0014826228360797188,0.004166666666666667,0.0003073181485764296,0.0018333333333333333,0.0005426273532033235,0.145,0.0,0.9768518518518519,0.001707323047646825,0.9897311116392691,0.003000355291450464,0.98323208646141,0.0015932391344586974,0.0,0.0,0.0,0.0,0.06451666666666656,0.003035969550425567,0.0,0.0,0.0,0.0
B_phase,0.0,0.0,10.0,eager_eatl,6,6000,0.9671666666666666,0.0023297591673342092,0.9671666666666666,0.0023297591673342092,0.9664423337000138,0.002930392263014562,0.021333333333333333,0.0014529663145135582,0.0115,0.001707825127659933,0.0,0.0,0.9359097858632199,0.00418934315884308,0.9643796759309211,0.005268273603929727,0.9498811136911285,0.0035834424874396607,0.10199999999999945,0.0,1.0,0.0,0.2202333333333333,0.014647904666235069,0.0,0.0,0.0,0.0
B_phase,0.0,0.0,10.0,passive_vision_proxy,6,6000,0.8236666666666667,0.00042163702135578437,0.8236666666666667,0.00042163702135578437,0.8698331977186424,0.0002307871759654932,0.17633333333333331,0.00042163702135578437,0.0,0.0,0.0,0.0,0.6466244991660047,0.0009524965171298981,1.0,0.0,0.785391965799088,0.0007025752102352033,0.0,0.0,0.0,0.0,1.7633333333333334,0.004216370213557843,0.0,0.0,0.0,0.0
B_phase,0.0,0.0,10.0,risk_aware_eatl,6,6000,0.9843333333333333,0.0017256238807393065,0.9843333333333333,0.0017256238807393065,0.9818150124535931,0.002176803455523833,0.0075,0.0009916316520429012,0.008166666666666666,0.001249444320932754,0.0,0.0,0.9767491932192033,0.0030242137163835375,0.9747043710175529,0.003849391860817633,0.9757008558266744,0.002666689707636867,0.05536833333333344,0.0003498420278417723,0.5585,0.0030740852297878635,0.0799,0.010074489234364851,0.0,0.0,0.0,0.0
B_phase,0.0,0.0,10.0,text_prior,6,6000,0.994,0.0005773502691896263,0.994,0.0005773502691896263,0.994091608976305,0.0008283833832871401,0.004166666666666667,0.0003073181485764296,0.0018333333333333333,0.0005426273532033235,0.0,0.0,0.9871794871794872,0.0009455943033120745,0.9943334922572872,0.0016653009114582882,0.9907383028628868,0.0008849815521341585,0.0,0.0,0.0,0.0,0.04276666666666667,0.003035969550425549,0.0,0.0,0.0,0.0
B_phase,0.0,0.0,20.0,conservative_prior,6,6000,0.849,0.0005773502691896263,0.9929824561403509,0.000675263472736398,0.9917904186672959,0.0014826228360797188,0.004166666666666667,0.0003073181485764296,0.0018333333333333333,0.0005426273532033235,0.145,0.0,0.9768518518518519,0.001707323047646825,0.9897311116392691,0.003000355291450464,0.98323208646141,0.0015932391344586974,0.0,0.0,0.0,0.0,0.1061833333333336,0.006100582850114539,0.0,0.0,0.0,0.0
B_phase,0.0,0.0,20.0,eager_eatl,6,6000,0.9695,0.001627882059609972,0.9695,0.001627882059609972,0.9697934601268291,0.0018101526366004843,0.021,0.001460593486680443,0.0095,0.0011180339887498947,0.0,0.0,0.9372539501669844,0.004097527223868962,0.9705891748154634,0.003402288199250958,0.9535855999983711,0.0024052452054103826,0.10199999999999945,0.0,1.0,0.0,0.4257,0.029068597030701946,0.0,0.0,0.0,0.0
B_phase,0.0,0.0,20.0,passive_vision_proxy,6,6000,0.8236666666666667,0.00042163702135578437,0.8236666666666667,0.00042163702135578437,0.8698331977186424,0.0002307871759654932,0.17633333333333331,0.00042163702135578437,0.0,0.0,0.0,0.0,0.6466244991660047,0.0009524965171298981,1.0,0.0,0.785391965799088,0.0007025752102352033,0.0,0.0,0.0,0.0,3.526666666666667,0.008432740427115686,0.0,0.0,0.0,0.0
B_phase,0.0,0.0,20.0,risk_aware_eatl,6,6000,0.9844999999999999,0.0010246950765959609,0.9844999999999999,0.0010246950765959609,0.9813952676572036,0.0012535681050499052,0.006666666666666666,0.0006666666666666666,0.008833333333333334,0.0007031674369909663,0.0,0.0,0.9792004072021946,0.0020805508542934615,0.9726292295797946,0.002173516860823796,0.9758940149165533,0.001617235895953013,0.05514333333333344,0.0001934367539475834,0.5566666666666668,0.0018559214542766757,0.1386333333333333,0.013389888390539747,0.0,0.0,0.0,0.0
B_phase,0.0,0.0,20.0,text_prior,6,6000,0.994,0.0005773502691896263,0.994,0.0005773502691896263,0.994091608976305,0.0008283833832871401,0.004166666666666667,0.0003073181485764296,0.0018333333333333333,0.0005426273532033235,0.0,0.0,0.9871794871794872,0.0009455943033120745,0.9943334922572872,0.0016653009114582882,0.9907383028628868,0.0008849815521341585,0.0,0.0,0.0,0.0,0.08443333333333333,0.006100582850114496,0.0,0.0,0.0,0.0
B_phase,0.0,0.1,1.0,conservative_prior,6,6000,0.8468333333333333,0.0009457507306074081,0.990448343079922,0.001106141205388771,0.9894367620305169,0.0016460509052171456,0.006,0.0005773502691896258,0.0021666666666666666,0.00047726070210921183,0.145,0.0,0.9666666666666667,0.0032075014954979103,0.9877104295807876,0.002700001659402893,0.9770663050808289,0.0026617274563402234,0.0,0.0,0.0,0.0,0.02904999999999992,0.0007844318538492211,0.0,0.0,0.0,0.0
B_phase,0.0,0.1,1.0,eager_eatl,6,6000,0.965,0.0030767948691238236,0.965,0.0030767948691238236,0.9638283598934063,0.0028665746076621925,0.022333333333333334,0.0024037008503093264,0.012666666666666666,0.0008027729719194863,0.0,0.0,0.9326702539710441,0.007011858654823756,0.9605540994217643,0.002521968901347985,0.9463694872436088,0.004630826387374879,0.10199999999999945,0.0,1.0,0.0,0.040133333333333486,0.0027993650073622513,0.0,0.0,0.0,0.0
B_phase,0.0,0.1,1.0,passive_vision_proxy,6,6000,0.8233333333333333,0.0003333333333333337,0.8233333333333333,0.0003333333333333337,0.8698736789122016,0.0003311350785835553,0.17666666666666667,0.0003333333333333337,0.0,0.0,0.0,0.0,0.645129550901978,0.0001882742197077705,1.0,0.0,0.7842901916976205,0.00013911583686823369,0.0,0.0,0.0,0.0,0.17666666666666667,0.0003333333333333337,0.0,0.0,0.0,0.0
B_phase,0.0,0.1,1.0,risk_aware_eatl,6,6000,0.9816666666666667,0.0015420044674960519,0.9816666666666667,0.0015420044674960519,0.9777412054866292,0.0020816226024632867,0.007666666666666667,0.0007601169500660919,0.010666666666666666,0.0012292725943057184,0.0,0.0,0.9759296927526044,0.0023007259911124,0.9667782595351706,0.003848202494273765,0.9713109536209708,0.0024491006783173464,0.05596500000000011,0.0002839219376284002,0.564,0.0025948667274704605,0.019663166666666683,0.0011368423642313696,0.0,0.0,0.0,0.0
B_phase,0.0,0.1,1.0,text_prior,6,6000,0.9918333333333333,0.0009457507306074081,0.9918333333333333,0.0009457507306074081,0.9922098718146759,0.0010561421280389559,0.006,0.0005773502691896258,0.0021666666666666666,0.00047726070210921183,0.0,0.0,0.9815384615384616,0.0017764623667373039,0.9932566491491055,0.0014832309811032972,0.9873600652960189,0.0014655441968802658,0.0,0.0,0.0,0.0,0.007299999999999999,0.0007844318538492258,0.0,0.0,0.0,0.0
B_phase,0.0,0.1,2.0,conservative_prior,6,6000,0.8468333333333333,0.0009457507306074081,0.990448343079922,0.001106141205388771,0.9894367620305169,0.0016460509052171456,0.006,0.0005773502691896258,0.0021666666666666666,0.00047726070210921183,0.145,0.0,0.9666666666666667,0.0032075014954979103,0.9877104295807876,0.002700001659402893,0.9770663050808289,0.0026617274563402234,0.0,0.0,0.0,0.0,0.035049999999999894,0.0013473430644543793,0.0,0.0,0.0,0.0
B_phase,0.0,0.1,2.0,eager_eatl,6,6000,0.9678333333333333,0.00336072082215177,0.9678333333333333,0.00336072082215177,0.9668775726034899,0.004086665473860682,0.020666666666666667,0.0025776819905574946,0.0115,0.0024596747752497687,0.0,0.0,0.9377037985018881,0.007234539787739426,0.9641935732577354,0.007663352433919802,0.9506122097270016,0.005215436676398506,0.10199999999999945,0.0,1.0,0.0,0.058433333333333455,0.005203439033733159,0.0,0.0,0.0,0.0
B_phase,0.0,0.1,2.0,passive_vision_proxy,6,6000,0.8233333333333333,0.0003333333333333337,0.8233333333333333,0.0003333333333333337,0.8698736789122016,0.0003311350785835553,0.17666666666666667,0.0003333333333333337,0.0,0.0,0.0,0.0,0.645129550901978,0.0001882742197077705,1.0,0.0,0.7842901916976205,0.00013911583686823369,0.0,0.0,0.0,0.0,0.35333333333333333,0.0006666666666666674,0.0,0.0,0.0,0.0
B_phase,0.0,0.1,2.0,risk_aware_eatl,6,6000,0.9818333333333333,0.0014925742118158756,0.9818333333333333,0.0014925742118158756,0.9774611824097252,0.001789190403472513,0.007,0.0011547005383792516,0.011166666666666667,0.0010775486583496409,0.0,0.0,0.9779993862891749,0.003552233028700348,0.9652367319141205,0.0033442532535163873,0.9715425700772589,0.0023215859050340812,0.055446666666666776,0.00014538836878436317,0.5591666666666667,0.001222474721392806,0.026244666666666774,0.002337086086942006,0.0,0.0,0.0,0.0
B_phase,0.0,0.1,2.0,text_prior,6,6000,0.9918333333333333,0.0009457507306074081,0.9918333333333333,0.0009457507306074081,0.9922098718146759,0.0010561421280389559,0.006,0.0005773502691896258,0.0021666666666666666,0.00047726070210921183,0.0,0.0,0.9815384615384616,0.0017764623667373039,0.9932566491491055,0.0014832309811032972,0.9873600652960189,0.0014655441968802658,0.0,0.0,0.0,0.0,0.0133,0.0013473430644543847,0.0,0.0,0.0,0.0
B_phase,0.0,0.1,5.0,conservative_prior,6,6000,0.8468333333333333,0.0009457507306074081,0.990448343079922,0.001106141205388771,0.9894367620305169,0.0016460509052171456,0.006,0.0005773502691896258,0.0021666666666666666,0.00047726070210921183,0.145,0.0,0.9666666666666667,0.0032075014954979103,0.9877104295807876,0.002700001659402893,0.9770663050808289,0.0026617274563402234,0.0,0.0,0.0,0.0,0.05304999999999986,0.0030684415153842013,0.0,0.0,0.0,0.0
B_phase,0.0,0.1,5.0,eager_eatl,6,6000,0.968,0.00295522136790687,0.968,0.00295522136790687,0.9680839166350884,0.0024429438747216366,0.021833333333333333,0.002982355519458478,0.010166666666666666,0.0010137937550497033,0.0,0.0,0.9348048463954461,0.008268142110192632,0.9683342493380793,0.0031849196317159548,0.9511561515818561,0.004314169446036004,0.10199999999999945,0.0,1.0,0.0,0.12546666666666717,0.014804203607234072,0.0,0.0,0.0,0.0
B_phase,0.0,0.1,5.0,passive_vision_proxy,6,6000,0.8233333333333333,0.0003333333333333337,0.8233333333333333,0.0003333333333333337,0.8698736789122016,0.0003311350785835553,0.17666666666666667,0.0003333333333333337,0.0,0.0,0.0,0.0,0.645129550901978,0.0001882742197077705,1.0,0.0,0.7842901916976205,0.00013911583686823369,0.0,0.0,0.0,0.0,0.8833333333333333,0.0016666666666666685,0.0,0.0,0.0,0.0
B_phase,0.0,0.1,5.0,risk_aware_eatl,6,6000,0.9808333333333333,0.0011948965552623294,0.9808333333333333,0.0011948965552623294,0.9779478500863383,0.0014529032371584532,0.0095,0.0008465616732800195,0.009666666666666667,0.0008432740427115679,0.0,0.0,0.9704440047084523,0.002560495282535586,0.969891961985219,0.0026359283304627063,0.9701510784688259,0.0018588582954749007,0.05565333333333344,0.00010232844722319938,0.5613333333333334,0.0013080944580232223,0.05886533333333344,0.004264212085615735,0.0,0.0,0.0,0.0
B_phase,0.0,0.1,5.0,text_prior,6,6000,0.9918333333333333,0.0009457507306074081,0.9918333333333333,0.0009457507306074081,0.9922098718146759,0.0010561421280389559,0.006,0.0005773502691896258,0.0021666666666666666,0.00047726070210921183,0.0,0.0,0.9815384615384616,0.0017764623667373039,0.9932566491491055,0.0014832309811032972,0.9873600652960189,0.0014655441968802658,0.0,0.0,0.0,0.0,0.0313,0.0030684415153842087,0.0,0.0,0.0,0.0
B_phase,0.0,0.1,10.0,conservative_prior,6,6000,0.8468333333333333,0.0009457507306074081,0.990448343079922,0.001106141205388771,0.9894367620305169,0.0016460509052171456,0.006,0.0005773502691896258,0.0021666666666666666,0.00047726070210921183,0.145,0.0,0.9666666666666667,0.0032075014954979103,0.9877104295807876,0.002700001659402893,0.9770663050808289,0.0026617274563402234,0.0,0.0,0.0,0.0,0.08305000000000015,0.005951078333658036,0.0,0.0,0.0,0.0
B_phase,0.0,0.1,10.0,eager_eatl,6,6000,0.9735,0.0016683325008322947,0.9735,0.0016683325008322947,0.9740613051460761,0.0016957753797183135,0.018666666666666665,0.0019264244369066518,0.007833333333333333,0.0012224747213928167,0.0,0.0,0.94394783888122,0.0053911663001852,0.975612996014648,0.003804877113544925,0.9594364073543103,0.002524056285494708,0.10199999999999945,0.0,1.0,0.0,0.20156666666666634,0.018897507184223405,0.0,0.0,0.0,0.0
B_phase,0.0,0.1,10.0,passive_vision_proxy,6,6000,0.8233333333333333,0.0003333333333333337,0.8233333333333333,0.0003333333333333337,0.8698736789122016,0.0003311350785835553,0.17666666666666667,0.0003333333333333337,0.0,0.0,0.0,0.0,0.645129550901978,0.0001882742197077705,1.0,0.0,0.7842901916976205,0.00013911583686823369,0.0,0.0,0.0,0.0,1.7666666666666666,0.003333333333333337,0.0,0.0,0.0,0.0
B_phase,0.0,0.1,10.0,risk_aware_eatl,6,6000,0.9816666666666667,0.002260776661041758,0.9816666666666667,0.002260776661041758,0.977882044369445,0.0027983013284596935,0.007833333333333333,0.0011666666666666665,0.010499999999999999,0.0014776106839534335,0.0,0.0,0.9754324848723206,0.0036184877636629724,0.9673039502982983,0.004603209894249071,0.9713277173585683,0.0035620342191477585,0.05568500000000011,0.00014363727464230107,0.5613333333333334,0.0015634719199411273,0.09020183333333351,0.012090175795293956,0.0,0.0,0.0,0.0
B_phase,0.0,0.1,10.0,text_prior,6,6000,0.9918333333333333,0.0009457507306074081,0.9918333333333333,0.0009457507306074081,0.9922098718146759,0.0010561421280389559,0.006,0.0005773502691896258,0.0021666666666666666,0.00047726070210921183,0.0,0.0,0.9815384615384616,0.0017764623667373039,0.9932566491491055,0.0014832309811032972,0.9873600652960189,0.0014655441968802658,0.0,0.0,0.0,0.0,0.06130000000000001,0.005951078333657973,0.0,0.0,0.0,0.0
B_phase,0.0,0.1,20.0,conservative_prior,6,6000,0.8468333333333333,0.0009457507306074081,0.990448343079922,0.001106141205388771,0.9894367620305169,0.0016460509052171456,0.006,0.0005773502691896258,0.0021666666666666666,0.00047726070210921183,0.145,0.0,0.9666666666666667,0.0032075014954979103,0.9877104295807876,0.002700001659402893,0.9770663050808289,0.0026617274563402234,0.0,0.0,0.0,0.0,0.14305000000000048,0.01172242864483867,0.0,0.0,0.0,0.0
B_phase,0.0,0.1,20.0,eager_eatl,6,6000,0.9693333333333333,0.001646545204697131,0.9693333333333333,0.001646545204697131,0.9681104372661645,0.00164960943288413,0.019333333333333334,0.0013333333333333333,0.011333333333333334,0.0007149203529842405,0.0,0.0,0.9413200818596527,0.003892287212866114,0.9646981711757323,0.002261246279788536,0.9528451457763987,0.0025256822360569015,0.10199999999999945,0.0,1.0,0.0,0.40366666666666545,0.02676493560197323,0.0,0.0,0.0,0.0
B_phase,0.0,0.1,20.0,passive_vision_proxy,6,6000,0.8233333333333333,0.0003333333333333337,0.8233333333333333,0.0003333333333333337,0.8698736789122016,0.0003311350785835553,0.17666666666666667,0.0003333333333333337,0.0,0.0,0.0,0.0,0.645129550901978,0.0001882742197077705,1.0,0.0,0.7842901916976205,0.00013911583686823369,0.0,0.0,0.0,0.0,3.533333333333333,0.006666666666666674,0.0,0.0,0.0,0.0
B_phase,0.0,0.1,20.0,risk_aware_eatl,6,6000,0.9836666666666667,0.00130809445802324,0.9836666666666667,0.00130809445802324,0.9786754253062713,0.0019419049059655753,0.005,0.0008563488385776753,0.011333333333333332,0.0013333333333333333,0.0,0.0,0.9841782233023496,0.002667406310962007,0.9647175310051807,0.004145529102210142,0.9743099983228928,0.002078528714330848,0.05551833333333344,0.00022294119802714424,0.5596666666666666,0.0021239376429431764,0.11235183333333351,0.016862699774782285,0.0,0.0,0.0,0.0
B_phase,0.0,0.1,20.0,text_prior,6,6000,0.9918333333333333,0.0009457507306074081,0.9918333333333333,0.0009457507306074081,0.9922098718146759,0.0010561421280389559,0.006,0.0005773502691896258,0.0021666666666666666,0.00047726070210921183,0.0,0.0,0.9815384615384616,0.0017764623667373039,0.9932566491491055,0.0014832309811032972,0.9873600652960189,0.0014655441968802658,0.0,0.0,0.0,0.0,0.12129999999999999,0.011722428644838629,0.0,0.0,0.0,0.0
B_phase,0.0,0.25,1.0,conservative_prior,6,6000,0.8481666666666666,0.0007031674369909668,0.9920077972709551,0.0008224180549601877,0.9904850240147973,0.0014737373801605098,0.004666666666666667,0.0006146362971528592,0.0021666666666666666,0.0005426273532033235,0.145,0.0,0.9740740740740741,0.00341464609529365,0.9878531013668548,0.003037224319995681,0.9808819127374891,0.001980185486142301,0.0,0.0,0.0,0.0,0.0277166666666666,0.0006140937315354261,0.0,0.0,0.0,0.0
B_phase,0.0,0.25,1.0,eager_eatl,6,6000,0.9668333333333333,0.001990254031803759,0.9668333333333333,0.001990254031803759,0.9660313761204269,0.0018876647662979798,0.021500000000000002,0.0025658007197234423,0.011666666666666667,0.0015420044674960506,0.0,0.0,0.9356922063756057,0.006890738827193487,0.9638051677693228,0.004793517773070214,0.9493948829912863,0.0028711947677485927,0.10199999999999945,0.0,1.0,0.0,0.05399999999999999,0.0021069725516326483,0.0,0.0,0.0,0.0
B_phase,0.0,0.25,1.0,passive_vision_proxy,6,6000,0.824,0.0003651483716701111,0.824,0.0003651483716701111,0.8701105862080873,0.00021748778344171378,0.176,0.0003651483716701111,0.0,0.0,0.0,0.0,0.6469353317486275,0.0010110881632038645,1.0,0.0,0.7856209445894198,0.0007462242228085381,0.0,0.0,0.0,0.0,0.176,0.0003651483716701111,0.0,0.0,0.0,0.0
B_phase,0.0,0.25,1.0,risk_aware_eatl,6,6000,0.9813333333333333,0.002654137231652587,0.9813333333333333,0.002654137231652587,0.9787853983158983,0.0031575161126279143,0.0095,0.0014548768561863463,0.009166666666666667,0.001600347184554374,0.0,0.0,0.9706450326821087,0.004475440998333763,0.9716001118774031,0.004950144993947126,0.9710953836267968,0.004123387611167643,0.05540833333333344,0.0001532409141769215,0.5591666666666667,0.0016003471845543599,0.02885208333333328,0.0021070835310790167,0.0,0.0,0.0,0.0
B_phase,0.0,0.25,1.0,text_prior,6,6000,0.9931666666666666,0.0007031674369909668,0.9931666666666666,0.0007031674369909668,0.9932084173143764,0.0008450245744780475,0.004666666666666667,0.0006146362971528592,0.0021666666666666666,0.0005426273532033235,0.0,0.0,0.9856410256410256,0.001891188606624167,0.9932998879660129,0.0016764488212230597,0.9894454934101888,0.0010899515665072001,0.0,0.0,0.0,0.0,0.005966666666666666,0.0006140937315354319,0.0,0.0,0.0,0.0
B_phase,0.0,0.25,2.0,conservative_prior,6,6000,0.8481666666666666,0.0007031674369909668,0.9920077972709551,0.0008224180549601877,0.9904850240147973,0.0014737373801605098,0.004666666666666667,0.0006146362971528592,0.0021666666666666666,0.0005426273532033235,0.145,0.0,0.9740740740740741,0.00341464609529365,0.9878531013668548,0.003037224319995681,0.9808819127374891,0.001980185486142301,0.0,0.0,0.0,0.0,0.03238333333333324,0.0011848112836134541,0.0,0.0,0.0,0.0
B_phase,0.0,0.25,2.0,eager_eatl,6,6000,0.9703333333333333,0.0019776529298921788,0.9703333333333333,0.0019776529298921788,0.9703869761453006,0.002084595279199454,0.020166666666666666,0.0013017082793177759,0.0095,0.0008465616732800195,0.0,0.0,0.9395330233471021,0.0037228967368373887,0.970547207383649,0.0026222398030364617,0.9547788974886514,0.0029552744492342604,0.10199999999999945,0.0,1.0,0.0,0.07153333333333345,0.0029725036211547323,0.0,0.0,0.0,0.0
